CTD,20190916CURRSGCMR
# The Antarctic Circumnavigation Expedition was made possible by funding from the Swiss Polar Institute and Ferring Pharmaceuticals.
# Data license: This dataset is made available under the Open Data Commons Attribution License: http://opendatacommons.org/licenses/by/1.0.
# These data should be cited as: Henry, T., Robinson, C., Haumann, F.A., Thomas, J., Hutchings, J., Schuback, N., Tsukernik, M. and Leonard, K. (2019) Physical and biogeochemical oceanography from Conductivity, Temperature, Depth (CTD) rosette deployments during the Antarctic Circumnavigation Expedition (ACE). (Version 1.0), [Data set]. Zenodo. https://doi.org/10.5281/zenodo.3247384
# Depth in salt water in meters from pressure in decibars using latitude as input to calculate local gravity as per Fofonoff & Millard Jnr 1983 Unesco Techical Report in Marine Science no.44
NUMBER_HEADERS = 12
EXPOCODE = RUB320161220
SECT_ID = ACE02
EVENTNBR = 1240
STNNBR = 47
CASTNO = 22
CASTTYPE = downcast
BOTTOM_DATE = 20170204
BOTTOM_TIME = 1123
BOTTOM_LATITUDE = -67.2906133333333
BOTTOM_LONGITUDE = 163.542473333333
BOTTOM_DEPTH = 1002.449
EXPOCODE,STNNBR,CASTNO,DATETIME_UTC,LATITUDE,LONGITUDE,CTDPRS,CTDPRS_FLAG_W,DEPTH,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDDENS,CTDDENS_FLAG_W,CTDSOUND,CTDSOUND_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDOXYSAT,CTDOXYSAT_FLAG_W,CTDFLUOR1,CTDFLUOR1_FLAG_W,CTDFLUOR1Q,CTDFLUOR1Q_FLAG_W,CTDFLUOR2,CTDFLUOR2_FLAG_W,CTDFLUOR2Q,CTDFLUOR2Q_FLAG_W,BACKSC,BACKSC_FLAG_W,PAR,PAR_FLAG_W
,,,YYYY-MM-DDTHH:MM:SS+HH:MM,N,E,DBAR,FLAG,METERS,ITS-90,FLAG,PSS-78,FLAG,KG/M^2,FLAG,M/S,FLAG,UMOL/KG,FLAG,UMOL/KG,FLAG,MG/M^3,FLAG,MG/M^3,FLAG,MG/M^3,FLAG,MG/M^3,FLAG,1/M,FLAG,UMOL/M^2/S,FLAG
RUB320161220,47,22,2017-02-04T11:23:23+00:00,-67.2906133333333,163.542473333333,4.0,4,3.953,0.0364,4,4.5055,4,1003.5238,4,1408.72,4,460.245,4,440.80006,4,0.3364566990144641,4,0.3126089314844045,4,0.5213515903646624,4,0.46899119137227246,4,-6879.485073245087,9,1.022,4
RUB320161220,47,22,2017-02-04T11:23:23+00:00,-67.2906133333333,163.542473333333,5.0,2,4.95,-0.2158,4,3.7892,4,1002.9396,4,1406.52,4,245.598,4,446.41938,4,0.32495460815594746,4,0.30220134548151173,4,0.44573756439449097,4,0.40251491895948543,4,-6879.485071198824,9,0.85286,2
RUB320161220,47,22,2017-02-04T11:23:23+00:00,-67.2906133333333,163.542473333333,6.0,2,5.942,-0.0915,4,6.3286,4,1005.0037,4,1410.56,4,257.168,4,436.30661,4,0.3266832897939579,4,0.30376614779862077,4,0.39751567710382435,4,0.3599783371961298,4,-6879.48507954768,9,0.71436,2
RUB320161220,47,22,2017-02-04T11:23:23+00:00,-67.2906133333333,163.542473333333,7.0,2,6.932,-0.103,4,9.2025,4,1007.3352,4,1414.36,4,257.927,4,426.82453,4,0.3269715370829224,4,0.3040270477563985,4,0.4467803080555764,4,0.4034334319528161,4,-6879.485089138147,9,0.60884,2
RUB320161220,47,22,2017-02-04T11:23:23+00:00,-67.2906133333333,163.542473333333,8.0,2,7.915,-0.2,4,12.9138,4,1010.3203,4,1418.82,4,264.631,4,417.1728,4,0.33961936035271545,4,0.3154689722813378,4,0.42280785526487347,4,0.3823034669328615,4,-6879.485101419459,9,0.55702,2
RUB320161220,47,22,2017-02-04T11:23:23+00:00,-67.2906133333333,163.542473333333,9.0,2,8.913,-0.2587,4,33.9422,4,1027.3021,4,1446.67,4,233.235,4,353.4185,4,0.34114191248981496,4,0.3168455855941248,4,0.42305435759292914,4,0.38252088746643703,4,-6879.4851624465855,9,0.47589,2
RUB320161220,47,22,2017-02-04T11:23:23+00:00,-67.2906133333333,163.542473333333,10.0,2,9.901,-0.2346,4,34.6135,4,1027.8519,4,1447.7,4,238.855,4,351.14737,4,0.3393777794483799,4,0.3152505321972646,4,0.4680319317033326,4,0.42214189394598944,4,-6879.48516409859,9,0.41389,2
RUB320161220,47,22,2017-02-04T11:23:23+00:00,-67.2906133333333,163.542473333333,11.0,2,10.89,-0.2582,4,35.0025,4,1028.1728,4,1448.13,4,230.567,4,350.29647,4,0.3388946950505934,4,0.31481370962722527,4,0.4267155548386542,4,0.38574978011391575,4,-6879.485165137097,9,0.34864,2
RUB320161220,47,22,2017-02-04T11:23:23+00:00,-67.2906133333333,163.542473333333,12.0,2,11.88,-0.1368,4,31.4705,4,1025.3222,4,1443.98,4,224.897,4,358.98478,4,0.3377598535144508,4,0.3137874792837206,4,0.4893448905614001,4,0.4408834351522147,4,-6879.4851557573475,9,0.3047,2
