CTD,20190916CURRSGCMR
# The Antarctic Circumnavigation Expedition was made possible by funding from the Swiss Polar Institute and Ferring Pharmaceuticals.
# Data license: This dataset is made available under the Open Data Commons Attribution License: http://opendatacommons.org/licenses/by/1.0.
# These data should be cited as: Henry, T., Robinson, C., Haumann, F.A., Thomas, J., Hutchings, J., Schuback, N., Tsukernik, M. and Leonard, K. (2019) Physical and biogeochemical oceanography from Conductivity, Temperature, Depth (CTD) rosette deployments during the Antarctic Circumnavigation Expedition (ACE). (Version 1.0), [Data set]. Zenodo. https://doi.org/10.5281/zenodo.3247384
# Depth in salt water in meters from pressure in decibars using latitude as input to calculate local gravity as per Fofonoff & Millard Jnr 1983 Unesco Techical Report in Marine Science no.44
NUMBER_HEADERS = 12
EXPOCODE = RUB320161220
SECT_ID = ACE02
EVENTNBR = 932
STNNBR = 24
CASTNO = 3
CASTTYPE = upcast
BOTTOM_DATE = 20170125
BOTTOM_TIME = 0038
BOTTOM_LATITUDE = -53.56616
BOTTOM_LONGITUDE = 149.263405
BOTTOM_DEPTH = 1003.543
EXPOCODE,STNNBR,CASTNO,DATETIME_UTC,LATITUDE,LONGITUDE,CTDPRS,CTDPRS_FLAG_W,DEPTH,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDDENS,CTDDENS_FLAG_W,CTDSOUND,CTDSOUND_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDOXYSAT,CTDOXYSAT_FLAG_W,CTDFLUOR1,CTDFLUOR1_FLAG_W,CTDFLUOR1Q,CTDFLUOR1Q_FLAG_W,CTDFLUOR2,CTDFLUOR2_FLAG_W,CTDFLUOR2Q,CTDFLUOR2Q_FLAG_W,BACKSC,BACKSC_FLAG_W,PAR,PAR_FLAG_W
,,,YYYY-MM-DDTHH:MM:SS+HH:MM,N,E,DBAR,FLAG,METERS,ITS-90,FLAG,PSS-78,FLAG,KG/M^2,FLAG,M/S,FLAG,UMOL/KG,FLAG,UMOL/KG,FLAG,MG/M^3,FLAG,MG/M^3,FLAG,MG/M^3,FLAG,MG/M^3,FLAG,1/M,FLAG,UMOL/M^2/S,FLAG
RUB320161220,24,3,2017-01-25T00:38:51+00:00,-53.56616,149.263405,14.0,2,13.862,8.3112,2,34.1213,2,1026.601,2,1482.79,2,270.399,1,286.76315,1,0.06871624110279721,4,0.06659882363325362,4,0.13872445959586216,2,-999,2,-6879.4851470132235,9,37.591,2
RUB320161220,24,3,2017-01-25T00:38:51+00:00,-53.56616,149.263405,15.0,2,14.863,8.2969,2,34.12,2,1026.607,2,1482.75,2,270.255,1,286.85682,1,0.06666786844209456,4,0.0646655588897077,4,0.13458826609249638,2,0.12515931820142803,2,-6879.485147030512,9,38.494,2
RUB320161220,24,3,2017-01-25T00:38:51+00:00,-53.56616,149.263405,16.0,2,15.857,8.2889,2,34.1193,2,1026.6122,2,1482.73,2,270.162,1,286.90994,1,0.06581714277578571,4,0.0638621782197608,4,0.1079471050387813,2,0.10092903285652732,2,-6879.4851470402555,9,36.282,2
RUB320161220,24,3,2017-01-25T00:38:51+00:00,-53.56616,149.263405,17.0,2,16.851,8.2785,2,34.1184,2,1026.6177,2,1482.71,2,269.565,1,286.97755,1,0.06289956450819605,4,0.06110485070400687,4,0.11863885042701251,2,0.11066906636987835,2,-6879.485147052955,9,34.712,2
RUB320161220,24,3,2017-01-25T00:38:51+00:00,-53.56616,149.263405,18.0,2,17.833,8.284,2,34.1182,2,1026.6216,2,1482.75,2,271.139,1,286.94306,1,0.07358885987641911,4,0.07119155647613673,4,0.11417974368740419,2,0.10660961500721361,2,-6879.485147044648,9,33.528,2
RUB320161220,24,3,2017-01-25T00:38:51+00:00,-53.56616,149.263405,19.0,2,18.836,8.2631,2,34.1149,2,1026.6264,2,1482.68,2,269.542,1,287.08372,1,0.06892539133530862,4,0.06679613376293946,4,0.11022742234095952,2,0.10300828014814349,2,-6879.48514706668,9,30.78,2
RUB320161220,24,3,2017-01-25T00:38:51+00:00,-53.56616,149.263405,20.0,2,19.82,8.2505,2,34.1137,2,1026.6317,2,1482.65,2,270.379,1,287.16677,1,0.06372575829958335,4,0.06188600336576778,4,0.11989575501281066,2,0.11181263664761858,2,-6879.485147081837,9,30.177,2
RUB320161220,24,3,2017-01-25T00:38:51+00:00,-53.56616,149.263405,21.0,2,20.813,8.2408,2,34.1119,2,1026.6362,2,1482.63,2,271.22,1,287.23205,1,0.06304966112180391,4,0.061246784754536675,4,0.15258243127904197,2,0.1414568991463596,2,-6879.485147091455,9,28.999,2
RUB320161220,24,3,2017-01-25T00:38:51+00:00,-53.56616,149.263405,22.0,2,21.806,8.2394,2,34.1122,2,1026.6412,2,1482.64,2,270.075,1,287.24109,1,0.07065926958617563,4,0.06843124811032614,4,0.12930908279518358,2,0.12036803491542339,2,-6879.48514709416,9,27.379,2
