CTD,20190916CURRSGCMR
# The Antarctic Circumnavigation Expedition was made possible by funding from the Swiss Polar Institute and Ferring Pharmaceuticals.
# Data license: This dataset is made available under the Open Data Commons Attribution License: http://opendatacommons.org/licenses/by/1.0.
# These data should be cited as: Henry, T., Robinson, C., Haumann, F.A., Thomas, J., Hutchings, J., Schuback, N., Tsukernik, M. and Leonard, K. (2019) Physical and biogeochemical oceanography from Conductivity, Temperature, Depth (CTD) rosette deployments during the Antarctic Circumnavigation Expedition (ACE). (Version 1.0), [Data set]. Zenodo. https://doi.org/10.5281/zenodo.3247384
# Depth in salt water in meters from pressure in decibars using latitude as input to calculate local gravity as per Fofonoff & Millard Jnr 1983 Unesco Techical Report in Marine Science no.44
NUMBER_HEADERS = 12
EXPOCODE = RUB320161220
SECT_ID = ACE02
EVENTNBR = 1489
STNNBR = 56
CASTNO = 28
CASTTYPE = downcast
BOTTOM_DATE = 20170210
BOTTOM_TIME = 0208
BOTTOM_LATITUDE = -71.700625
BOTTOM_LONGITUDE = -143.65531
BOTTOM_DEPTH = 155
EXPOCODE,STNNBR,CASTNO,DATETIME_UTC,LATITUDE,LONGITUDE,CTDPRS,CTDPRS_FLAG_W,DEPTH,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDDENS,CTDDENS_FLAG_W,CTDSOUND,CTDSOUND_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDOXYSAT,CTDOXYSAT_FLAG_W,CTDFLUOR1,CTDFLUOR1_FLAG_W,CTDFLUOR1Q,CTDFLUOR1Q_FLAG_W,CTDFLUOR2,CTDFLUOR2_FLAG_W,CTDFLUOR2Q,CTDFLUOR2Q_FLAG_W,BACKSC,BACKSC_FLAG_W,PAR,PAR_FLAG_W
,,,YYYY-MM-DDTHH:MM:SS+HH:MM,N,E,DBAR,FLAG,METERS,ITS-90,FLAG,PSS-78,FLAG,KG/M^2,FLAG,M/S,FLAG,UMOL/KG,FLAG,UMOL/KG,FLAG,MG/M^3,FLAG,MG/M^3,FLAG,MG/M^3,FLAG,MG/M^3,FLAG,1/M,FLAG,UMOL/M^2/S,FLAG
RUB320161220,56,28,2017-02-10T02:08:31+00:00,-71.700625,-143.65531,3.0,2,2.97,-0.3552,2,33.3701,2,1026.8214,2,1445.36,2,330.975,1,355.69765,1,0.06308719365876764,2,0.31537431255535975,2,0.04539463871869565,2,0.37961257384028685,2,-6879.485161202279,9,1e-12,2
RUB320161220,56,28,2017-02-10T02:08:31+00:00,-71.700625,-143.65531,4.0,2,3.966,-0.3547,2,33.3705,2,1026.8264,2,1445.38,2,330.998,1,355.6924,1,0.05981593570789125,2,0.31537431255535975,2,0.039756124351500464,2,0.37961257384028685,2,-6879.485161202151,9,1e-12,2
RUB320161220,56,28,2017-02-10T02:08:31+00:00,-71.700625,-143.65531,5.0,2,4.937,-0.357,2,33.3705,2,1026.8312,2,1445.39,2,330.823,1,355.71397,1,0.05894186407270965,2,0.31537431255535975,2,0.04189107847117034,2,0.37961257384028685,2,-6879.485161207481,9,1e-12,2
RUB320161220,56,28,2017-02-10T02:08:31+00:00,-71.700625,-143.65531,6.0,2,5.94,-0.3568,2,33.3706,2,1026.8361,2,1445.4,2,330.93,1,355.71148,1,0.06140156802281955,2,0.31537431255535975,2,0.047498383365796974,2,0.37961257384028685,2,-6879.485161207275,9,1e-12,2
RUB320161220,56,28,2017-02-10T02:08:31+00:00,-71.700625,-143.65531,7.0,2,6.933,-0.3621,2,33.3708,2,1026.8412,2,1445.4,2,330.754,1,355.76103,1,0.06459122791670126,2,0.31537431255535975,2,0.050382992563613,2,0.37961257384028685,2,-6879.485161220074,9,1e-12,2
RUB320161220,56,28,2017-02-10T02:08:31+00:00,-71.700625,-143.65531,8.0,2,7.917,-0.3651,2,33.3708,2,1026.8461,2,1445.4,2,330.095,1,355.78879,1,0.07058291970785661,2,0.31537431255535975,2,0.061443472870130064,2,0.37961257384028685,2,-6879.485161227029,9,1e-12,2
RUB320161220,56,28,2017-02-10T02:08:31+00:00,-71.700625,-143.65531,9.0,2,8.906,-0.3908,2,33.3738,2,1026.8538,2,1445.3,2,330.837,1,356.02137,1,0.0714425679831578,2,0.31537431255535975,2,0.07425210335397035,2,0.37961257384028685,2,-6879.485161294381,9,1e-12,2
RUB320161220,56,28,2017-02-10T02:08:31+00:00,-71.700625,-143.65531,10.0,2,9.9,-0.4279,2,33.378,2,1026.8628,2,1445.14,2,331.13,1,356.35745,1,0.08422295184622328,2,0.31537431255535975,2,0.08569266964775428,2,0.37961257384028685,2,-6879.485161391421,9,1e-12,2
RUB320161220,56,28,2017-02-10T02:08:31+00:00,-71.700625,-143.65531,11.0,2,10.887,-0.4484,2,33.3808,2,1026.8706,2,1445.07,2,330.05,1,356.54178,1,0.10277218642024462,2,0.31537431255535975,2,0.09080252218836392,2,0.37961257384028685,2,-6879.485161446351,9,1e-12,2
