CTD,20190916CURRSGCMR
# The Antarctic Circumnavigation Expedition was made possible by funding from the Swiss Polar Institute and Ferring Pharmaceuticals.
# Data license: This dataset is made available under the Open Data Commons Attribution License: http://opendatacommons.org/licenses/by/1.0.
# These data should be cited as: Henry, T., Robinson, C., Haumann, F.A., Thomas, J., Hutchings, J., Schuback, N., Tsukernik, M. and Leonard, K. (2019) Physical and biogeochemical oceanography from Conductivity, Temperature, Depth (CTD) rosette deployments during the Antarctic Circumnavigation Expedition (ACE). (Version 1.0), [Data set]. Zenodo. https://doi.org/10.5281/zenodo.3247384
# Depth in salt water in meters from pressure in decibars using latitude as input to calculate local gravity as per Fofonoff & Millard Jnr 1983 Unesco Techical Report in Marine Science no.44
NUMBER_HEADERS = 12
EXPOCODE = RUB320161220
SECT_ID = ACE02
EVENTNBR = 1156
STNNBR = 43
CASTNO = 21
CASTTYPE = downcast
BOTTOM_DATE = 20170202
BOTTOM_TIME = 2201
BOTTOM_LATITUDE = -65.9788766666667
BOTTOM_LONGITUDE = 158.999393333333
BOTTOM_DEPTH = 154.423
EXPOCODE,STNNBR,CASTNO,DATETIME_UTC,LATITUDE,LONGITUDE,CTDPRS,CTDPRS_FLAG_W,DEPTH,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDDENS,CTDDENS_FLAG_W,CTDSOUND,CTDSOUND_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDOXYSAT,CTDOXYSAT_FLAG_W,CTDFLUOR1,CTDFLUOR1_FLAG_W,CTDFLUOR1Q,CTDFLUOR1Q_FLAG_W,CTDFLUOR2,CTDFLUOR2_FLAG_W,CTDFLUOR2Q,CTDFLUOR2Q_FLAG_W,BACKSC,BACKSC_FLAG_W,PAR,PAR_FLAG_W
,,,YYYY-MM-DDTHH:MM:SS+HH:MM,N,E,DBAR,FLAG,METERS,ITS-90,FLAG,PSS-78,FLAG,KG/M^2,FLAG,M/S,FLAG,UMOL/KG,FLAG,UMOL/KG,FLAG,MG/M^3,FLAG,MG/M^3,FLAG,MG/M^3,FLAG,MG/M^3,FLAG,1/M,FLAG,UMOL/M^2/S,FLAG
RUB320161220,43,21,2017-02-02T22:01:57+00:00,-65.9788766666667,158.999393333333,1.0,2,0.988,2.7843,4,-1.0649,4,999.097,4,1414.53,4,381.428,4,426.34244,4,0.40396441401611366,4,0.3735121156718532,4,0.0050148880555362495,4,0.16259261218615775,4,-999,9,168.79,2
RUB320161220,43,21,2017-02-02T22:01:57+00:00,-65.9788766666667,158.999393333333,2.0,2,1.986,-0.6412,4,31.3193,4,1025.1141,4,1441.17,4,338.101,4,364.32412,4,0.3588821434182386,4,0.3328735456343839,4,0.07336266146892416,4,0.16259261218615775,4,-6879.48515650087,9,159.27,2
RUB320161220,43,21,2017-02-02T22:01:57+00:00,-65.9788766666667,158.999393333333,3.0,2,2.971,-0.7838,2,33.6975,2,1027.0714,2,1443.75,2,297.437,4,358.82214,4,0.01720854230871777,4,0.01730344825280272,4,0.08535743394628227,2,0.16259261218615775,2,-6879.485163052275,9,117.9,2
RUB320161220,43,21,2017-02-02T22:01:57+00:00,-65.9788766666667,158.999393333333,4.0,2,3.966,-0.7928,2,33.4216,2,1026.8643,2,1443.37,2,296.227,4,359.6887,4,0.07849100926581452,4,0.07580396998470262,4,0.0856795675583482,2,0.16259261218615775,2,-6879.485162361091,9,101.85,2
RUB320161220,43,21,2017-02-02T22:01:57+00:00,-65.9788766666667,158.999393333333,5.0,2,4.952,-0.7775,2,33.3429,2,1026.8233,2,1443.38,2,328.962,1,359.76463,1,0.07758035937473833,4,0.074947736688837,4,0.08927991478134592,2,0.16259261218615775,2,-6879.485162121136,9,86.475,2
RUB320161220,43,21,2017-02-02T22:01:57+00:00,-65.9788766666667,158.999393333333,6.0,2,5.942,-0.793,2,33.3326,2,1026.8222,2,1443.31,2,324.134,1,359.94154,1,0.0784134451407316,4,0.0757310510936341,4,0.09336965527019146,2,0.16259261218615775,2,-6879.48516213117,9,73.732,2
RUB320161220,43,21,2017-02-02T22:01:57+00:00,-65.9788766666667,158.999393333333,7.0,2,6.935,-0.7948,2,33.3345,2,1026.8288,2,1443.32,2,324.056,1,359.95393,1,0.07961697763395609,4,0.07686229058291112,4,0.09430789411401502,2,0.16259261218615775,2,-6879.485162140356,9,66.452,2
RUB320161220,43,21,2017-02-02T22:01:57+00:00,-65.9788766666667,158.999393333333,8.0,2,7.918,-0.7933,2,33.3327,2,1026.8324,2,1443.34,2,323.963,1,359.94411,1,0.07975303276502162,4,0.0769901445237715,4,0.09293235855001061,2,0.16259261218615775,2,-6879.4851621321395,9,59.028,2
RUB320161220,43,21,2017-02-02T22:01:57+00:00,-65.9788766666667,158.999393333333,9.0,2,8.914,-0.7955,2,33.329,2,1026.8343,2,1443.35,2,324.924,1,359.97603,1,0.08129091722843111,4,0.07843492704378273,4,0.0962355879900233,2,0.16259261218615775,2,-6879.4851621277685,9,54.334,2
