CTD,20190916CURRSGCMR
# The Antarctic Circumnavigation Expedition was made possible by funding from the Swiss Polar Institute and Ferring Pharmaceuticals.
# Data license: This dataset is made available under the Open Data Commons Attribution License: http://opendatacommons.org/licenses/by/1.0.
# These data should be cited as: Henry, T., Robinson, C., Haumann, F.A., Thomas, J., Hutchings, J., Schuback, N., Tsukernik, M. and Leonard, K. (2019) Physical and biogeochemical oceanography from Conductivity, Temperature, Depth (CTD) rosette deployments during the Antarctic Circumnavigation Expedition (ACE). (Version 1.0), [Data set]. Zenodo. https://doi.org/10.5281/zenodo.3247384
# Depth in salt water in meters from pressure in decibars using latitude as input to calculate local gravity as per Fofonoff & Millard Jnr 1983 Unesco Techical Report in Marine Science no.44
NUMBER_HEADERS = 12
EXPOCODE = RUB320161220
SECT_ID = ACE02
EVENTNBR = 1285
STNNBR = 49
CASTNO = 24
CASTTYPE = downcast
BOTTOM_DATE = 20170205
BOTTOM_TIME = 0620
BOTTOM_LATITUDE = -67.0976733333333
BOTTOM_LONGITUDE = 167.336201666667
BOTTOM_DEPTH = 152.437
EXPOCODE,STNNBR,CASTNO,DATETIME_UTC,LATITUDE,LONGITUDE,CTDPRS,CTDPRS_FLAG_W,DEPTH,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDDENS,CTDDENS_FLAG_W,CTDSOUND,CTDSOUND_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDOXYSAT,CTDOXYSAT_FLAG_W,CTDFLUOR1,CTDFLUOR1_FLAG_W,CTDFLUOR1Q,CTDFLUOR1Q_FLAG_W,CTDFLUOR2,CTDFLUOR2_FLAG_W,CTDFLUOR2Q,CTDFLUOR2Q_FLAG_W,BACKSC,BACKSC_FLAG_W,PAR,PAR_FLAG_W
,,,YYYY-MM-DDTHH:MM:SS+HH:MM,N,E,DBAR,FLAG,METERS,ITS-90,FLAG,PSS-78,FLAG,KG/M^2,FLAG,M/S,FLAG,UMOL/KG,FLAG,UMOL/KG,FLAG,MG/M^3,FLAG,MG/M^3,FLAG,MG/M^3,FLAG,MG/M^3,FLAG,1/M,FLAG,UMOL/M^2/S,FLAG
RUB320161220,49,24,2017-02-05T06:20:11+00:00,-67.0976733333333,167.336201666667,3.0,2,2.975,0.5701,4,34.1639,4,1027.4147,4,1450.67,4,292.652,4,345.09028,4,0.00928539226169839,2,0.05785792738761915,2,0.005834084739233828,2,0.05461670548242412,2,-6879.485161124532,9,110.05,2
RUB320161220,49,24,2017-02-05T06:20:11+00:00,-67.0976733333333,167.336201666667,4.0,2,3.962,0.542,4,34.0797,4,1027.3525,4,1450.45,4,307.131,4,345.56587,4,0.009851039088777708,2,0.05785792738761915,2,0.006207021291143365,2,0.05461670548242412,2,-6879.485160974329,9,83.389,2
RUB320161220,49,24,2017-02-05T06:20:11+00:00,-67.0976733333333,167.336201666667,5.0,2,4.953,0.5346,4,34.0662,4,1027.3466,4,1450.41,4,308.001,4,345.66711,4,0.010021701082759066,2,0.05785792738761915,2,0.006614510285746955,2,0.05461670548242412,2,-6879.485160956678,9,80.418,2
RUB320161220,49,24,2017-02-05T06:20:11+00:00,-67.0976733333333,167.336201666667,6.0,2,5.939,0.4299,4,34.0636,4,1027.3532,4,1449.95,4,308.204,4,346.61052,4,0.010335713172564952,2,0.05785792738761915,2,0.007043064864581346,2,0.05461670548242412,2,-6879.4851611842505,9,68.354,2
RUB320161220,49,24,2017-02-05T06:20:11+00:00,-67.0976733333333,167.336201666667,7.0,2,6.929,0.3727,4,34.0631,4,1027.3612,4,1449.7,4,307.155,4,347.12471,4,0.012307706594602731,2,0.05785792738761915,2,0.007829432364306112,2,0.05461670548242412,2,-6879.48516131145,9,63.757,2
RUB320161220,49,24,2017-02-05T06:20:11+00:00,-67.0976733333333,167.336201666667,8.0,2,7.922,0.3766,2,34.0612,2,1027.3649,2,1449.73,2,308.176,1,347.09517,1,0.012956404148514953,2,0.05785792738761915,2,0.009034335479610371,2,0.05461670548242412,2,-6879.485161297863,9,55.232,2
RUB320161220,49,24,2017-02-05T06:20:11+00:00,-67.0976733333333,167.336201666667,9.0,2,8.91,0.3829,2,34.0594,2,1027.3686,2,1449.78,2,308.016,1,347.04355,1,0.013983506544227722,2,0.05785792738761915,2,0.009028773924769131,2,0.05461670548242412,2,-6879.485161279136,9,52.683,2
RUB320161220,49,24,2017-02-05T06:20:11+00:00,-67.0976733333333,167.336201666667,10.0,2,9.898,0.3736,2,34.0602,2,1027.3745,2,1449.75,2,307.972,1,347.12489,1,0.013893730059387864,2,0.05785792738761915,2,0.009162098118605327,2,0.05461670548242412,2,-6879.4851613020755,9,47.924,2
RUB320161220,49,24,2017-02-05T06:20:11+00:00,-67.0976733333333,167.336201666667,11.0,2,10.891,0.3676,2,34.0605,2,1027.38,2,1449.74,2,307.732,1,347.17745,1,0.015037195694674352,2,0.05785792738761915,2,0.009541476960565409,2,0.05461670548242412,2,-6879.485161316333,9,44.94,2
RUB320161220,49,24,2017-02-05T06:20:11+00:00,-67.0976733333333,167.336201666667,12.0,2,11.878,0.3714,2,34.0603,2,1027.3846,2,1449.78,2,309.208,1,347.14429,1,0.0152189682826519,2,0.05785792738761915,2,0.010424214905053202,2,0.05461670548242412,2,-6879.485161307277,9,42.788,2
RUB320161220,49,24,2017-02-05T06:20:11+00:00,-67.0976733333333,167.336201666667,13.0,2,12.871,0.3653,2,34.0606,2,1027.39,2,1449.76,2,308.608,1,347.19818,1,0.017394012911402475,2,0.05785792738761915,2,0.011863631821321564,2,0.05461670548242412,2,-6879.485161321761,9,40.313,2
RUB320161220,49,24,2017-02-05T06:20:11+00:00,-67.0976733333333,167.336201666667,14.0,2,13.866,0.368,2,34.0598,2,1027.3941,2,1449.79,2,308.581,1,347.17624,1,0.021657806717637326,2,0.05785792738761915,2,0.015446445498550024,2,0.05461670548242412,2,-6879.485161313658,9,46.329,2
RUB320161220,49,24,2017-02-05T06:20:11+00:00,-67.0976733333333,167.336201666667,15.0,2,14.848,0.361,2,34.0591,2,1027.3986,2,1449.77,2,308.167,1,347.24124,1,0.020242210656032596,2,0.05785792738761915,2,0.015537087689964934,2,0.05461670548242412,2,-6879.485161327634,9,57.96,2
RUB320161220,49,24,2017-02-05T06:20:11+00:00,-67.0976733333333,167.336201666667,16.0,2,15.84,0.3587,2,34.0613,2,1027.4052,2,1449.78,2,308.986,1,347.25584,1,0.019926097586711388,2,0.05785792738761915,2,0.016384196149161086,2,0.05461670548242412,2,-6879.485161338388,9,49.976,2
RUB320161220,49,24,2017-02-05T06:20:11+00:00,-67.0976733333333,167.336201666667,17.0,2,16.83,0.35,2,34.0625,2,1027.4113,2,1449.76,2,309.326,1,347.33099,1,0.021593878518560674,2,0.05785792738761915,2,0.017108851721362783,2,0.05461670548242412,2,-6879.485161361018,9,50.72,2
RUB320161220,49,24,2017-02-05T06:20:11+00:00,-67.0976733333333,167.336201666667,18.0,2,17.824,0.3504,2,34.0634,2,1027.4168,2,1449.78,2,309.389,1,347.32467,1,0.024123800085273883,2,0.05785792738761915,2,0.01835125742644395,2,0.05461670548242412,2,-6879.485161362399,9,49.508,2
RUB320161220,49,24,2017-02-05T06:20:11+00:00,-67.0976733333333,167.336201666667,19.0,2,18.81,0.3407,2,34.0641,2,1027.4225,2,1449.75,2,308.118,1,347.41005,1,0.026265875668714897,2,0.05785792738761915,2,0.019586695909112137,2,0.05461670548242412,2,-6879.485161386023,9,49.034,2
RUB320161220,49,24,2017-02-05T06:20:11+00:00,-67.0976733333333,167.336201666667,20.0,2,19.796,0.3285,2,34.065,2,1027.4285,2,1449.71,2,306.619,1,347.51771,1,0.025101507718218025,2,0.05785792738761915,2,0.019116244824533456,2,0.05461670548242412,2,-6879.485161415802,9,50.858,2
RUB320161220,49,24,2017-02-05T06:20:11+00:00,-67.0976733333333,167.336201666667,21.0,2,20.792,0.3243,2,34.0652,2,1027.4336,2,1449.71,2,307.435,1,347.55441,1,0.030157329935906352,2,0.05785792738761915,2,0.02006905635935719,2,0.05461670548242412,2,-6879.485161425779,9,42.503,2
RUB320161220,49,24,2017-02-05T06:20:11+00:00,-67.0976733333333,167.336201666667,22.0,2,21.781,0.3248,2,34.0651,2,1027.4384,2,1449.73,2,307.993,1,347.5503,1,0.030258153400551824,2,0.05785792738761915,2,0.02068628384292803,2,0.05461670548242412,2,-6879.485161424398,9,45.855,2
RUB320161220,49,24,2017-02-05T06:20:11+00:00,-67.0976733333333,167.336201666667,23.0,2,22.769,0.3252,2,34.065,2,1027.4432,2,1449.75,2,307.734,1,347.54749,1,0.026331708187234786,2,0.05785792738761915,2,0.022134778804986405,2,0.05461670548242412,2,-6879.485161423243,9,38.632,2
RUB320161220,49,24,2017-02-05T06:20:11+00:00,-67.0976733333333,167.336201666667,24.0,2,23.763,0.3255,2,34.065,2,1027.448,2,1449.77,2,307.52,1,347.54472,1,0.028834581039689115,2,0.05785792738761915,2,0.0233211966250719,2,0.05461670548242412,2,-6879.485161422566,9,36.767,2
RUB320161220,49,24,2017-02-05T06:20:11+00:00,-67.0976733333333,167.336201666667,25.0,2,24.748,0.3312,2,34.0651,2,1027.4528,2,1449.81,2,307.033,1,347.49315,1,0.031201588806519086,2,0.05785792738761915,2,0.026457838967193364,2,0.05461670548242412,2,-6879.485161409969,9,35.353,2
RUB320161220,49,24,2017-02-05T06:20:11+00:00,-67.0976733333333,167.336201666667,26.0,2,25.737,0.3319,2,34.0654,2,1027.4578,2,1449.83,2,307.325,1,347.48578,1,0.030763024875655864,2,0.05785792738761915,2,0.024685286090690654,2,0.05461670548242412,2,-6879.485161409151,9,33.807,2
RUB320161220,49,24,2017-02-05T06:20:11+00:00,-67.0976733333333,167.336201666667,27.0,2,26.73,0.3304,2,34.0654,2,1027.4626,2,1449.84,2,307.754,1,347.49888,1,0.034262745214947765,2,0.05785792738761915,2,0.02679909620644801,2,0.05461670548242412,2,-6879.485161412533,9,33.262,2
RUB320161220,49,24,2017-02-05T06:20:11+00:00,-67.0976733333333,167.336201666667,28.0,2,27.72,0.3358,2,34.0658,2,1027.4675,2,1449.88,2,307.633,1,347.44977,1,0.03980602830368122,2,0.05785792738761915,2,0.025136763874579617,2,0.05461670548242412,2,-6879.485161401375,9,30.577,2
RUB320161220,49,24,2017-02-05T06:20:11+00:00,-67.0976733333333,167.336201666667,29.0,2,28.711,0.3379,2,34.0671,2,1027.4733,2,1449.91,2,306.79,1,347.4268,1,0.03477705654996105,2,0.05785792738761915,2,0.028379606885088976,2,0.05461670548242412,2,-6879.485161399938,9,27.904,2
RUB320161220,49,24,2017-02-05T06:20:11+00:00,-67.0976733333333,167.336201666667,30.0,2,29.7,0.3404,2,34.0682,2,1027.4788,2,1449.94,2,307.021,1,347.40195,1,0.03267578007504416,2,0.05785792738761915,2,0.029061404840613196,2,0.05461670548242412,2,-6879.485161397094,9,26.669,2
RUB320161220,49,24,2017-02-05T06:20:11+00:00,-67.0976733333333,167.336201666667,31.0,2,30.688,0.3402,2,34.0686,2,1027.4839,2,1449.95,2,306.818,1,347.40202,1,0.03310127106156377,2,0.05785792738761915,2,0.028820136542993112,2,0.05461670548242412,2,-6879.485161398558,9,25.704,2
RUB320161220,49,24,2017-02-05T06:20:11+00:00,-67.0976733333333,167.336201666667,32.0,2,31.68,0.3394,2,34.0693,2,1027.4892,2,1449.97,2,306.726,1,347.40785,1,0.03644776527392958,2,0.05785792738761915,2,0.03184936164888673,2,0.05461670548242412,2,-6879.485161402136,9,25.159,2
RUB320161220,49,24,2017-02-05T06:20:11+00:00,-67.0976733333333,167.336201666667,33.0,2,32.67,0.3429,2,34.0699,2,1027.4943,2,1450.0,2,306.38,1,347.37452,1,0.03475989434512937,2,0.05785792738761915,2,0.03049535220821206,2,0.05461670548242412,2,-6879.485161395772,9,23.574,2
RUB320161220,49,24,2017-02-05T06:20:11+00:00,-67.0976733333333,167.336201666667,34.0,2,33.66,0.3446,2,34.0702,2,1027.4992,2,1450.02,2,306.926,1,347.35838,1,0.035809098898856216,2,0.05785792738761915,2,0.038971026463249826,2,0.05461670548242412,2,-6879.485161392702,9,23.005,2
RUB320161220,49,24,2017-02-05T06:20:11+00:00,-67.0976733333333,167.336201666667,35.0,2,34.648,0.3447,2,34.0703,2,1027.504,2,1450.04,2,306.978,1,347.35757,1,0.035034641880854415,2,0.05785792738761915,2,0.03205775994376245,2,0.05461670548242412,2,-6879.48516139273,9,21.247,2
RUB320161220,49,24,2017-02-05T06:20:11+00:00,-67.0976733333333,167.336201666667,36.0,2,35.637,0.3406,2,34.071,2,1027.5094,2,1450.04,2,306.427,1,347.39228,1,0.03901906592363143,2,0.05785792738761915,2,0.03382732802594303,2,0.05461670548242412,2,-6879.4851614037425,9,20.668,2
RUB320161220,49,24,2017-02-05T06:20:11+00:00,-67.0976733333333,167.336201666667,37.0,2,36.626,0.3306,2,34.0716,2,1027.515,2,1450.01,2,306.655,1,347.48038,1,0.03679369266274494,2,0.05785792738761915,2,0.03262533640954801,2,0.05461670548242412,2,-6879.485161427802,9,20.016,2
RUB320161220,49,24,2017-02-05T06:20:11+00:00,-67.0976733333333,167.336201666667,38.0,2,37.621,0.3258,2,34.0717,2,1027.52,2,1450.01,2,307.585,1,347.52337,1,0.03746965373689423,2,0.05785792738761915,2,0.03529431661634764,2,0.05461670548242412,2,-6879.485161438878,9,18.802,2
RUB320161220,49,24,2017-02-05T06:20:11+00:00,-67.0976733333333,167.336201666667,39.0,2,38.612,0.3228,2,34.0723,2,1027.5254,2,1450.01,2,306.938,1,347.54921,1,0.04136932917826049,2,0.05785792738761915,2,0.03837413627290797,2,0.05461670548242412,2,-6879.485161447166,9,18.124,2
RUB320161220,49,24,2017-02-05T06:20:11+00:00,-67.0976733333333,167.336201666667,40.0,2,39.593,0.3219,2,34.0724,2,1027.5304,2,1450.02,2,306.109,1,347.55682,1,0.04119322839430512,2,0.05785792738761915,2,0.03209551099024813,2,0.05461670548242412,2,-6879.485161449449,9,17.636,2
RUB320161220,49,24,2017-02-05T06:20:11+00:00,-67.0976733333333,167.336201666667,41.0,2,40.584,0.3215,2,34.0729,2,1027.5356,2,1450.04,2,306.471,1,347.55965,1,0.04226918678109811,2,0.05785792738761915,2,0.03637664394299628,2,0.05461670548242412,2,-6879.485161451619,9,17.291,2
RUB320161220,49,24,2017-02-05T06:20:11+00:00,-67.0976733333333,167.336201666667,42.0,2,41.576,0.3213,2,34.073,2,1027.5405,2,1450.05,2,307.182,1,347.56028,1,0.041475043692870646,2,0.05785792738761915,2,0.03358152326767631,2,0.05461670548242412,2,-6879.485161452324,9,16.591,2
RUB320161220,49,24,2017-02-05T06:20:11+00:00,-67.0976733333333,167.336201666667,43.0,2,42.575,0.3216,2,34.0729,2,1027.5452,2,1450.07,2,307.466,1,347.55814,1,0.04117562451895863,2,0.05785792738761915,2,0.030874060493196246,2,0.05461670548242412,2,-6879.485161451394,9,15.499,2
RUB320161220,49,24,2017-02-05T06:20:11+00:00,-67.0976733333333,167.336201666667,44.0,2,43.562,0.3217,2,34.0729,2,1027.55,2,1450.09,2,306.57,1,347.55765,1,0.04241060366289541,2,0.05785792738761915,2,0.033263937810122636,2,0.05461670548242412,2,-6879.485161451168,9,14.363,2
RUB320161220,49,24,2017-02-05T06:20:11+00:00,-67.0976733333333,167.336201666667,45.0,2,44.543,0.3218,2,34.0728,2,1027.5547,2,1450.1,2,306.765,1,347.55697,1,0.04503941451272869,2,0.05785792738761915,2,0.03670024222385235,2,0.05461670548242412,2,-6879.485161450689,9,14.302,2
RUB320161220,49,24,2017-02-05T06:20:11+00:00,-67.0976733333333,167.336201666667,46.0,2,45.533,0.3219,2,34.0732,2,1027.5598,2,1450.12,2,307.377,1,347.5545,1,0.05018444423090695,2,0.05785792738761915,2,0.035092408476484094,2,0.05461670548242412,2,-6879.485161451478,9,13.815,2
RUB320161220,49,24,2017-02-05T06:20:11+00:00,-67.0976733333333,167.336201666667,47.0,2,46.524,0.3236,2,34.0734,2,1027.5646,2,1450.14,2,307.324,1,347.53906,1,0.042375242799620655,2,0.05785792738761915,2,0.03389793891517336,2,0.05461670548242412,2,-6879.485161448151,9,13.272,2
RUB320161220,49,24,2017-02-05T06:20:11+00:00,-67.0976733333333,167.336201666667,48.0,2,47.524,0.3242,2,34.0733,2,1027.5694,2,1450.16,2,307.546,1,347.53332,1,0.0425520913326209,2,0.05785792738761915,2,0.035488373249989366,2,0.05461670548242412,2,-6879.485161446543,9,12.628,2
RUB320161220,49,24,2017-02-05T06:20:11+00:00,-67.0976733333333,167.336201666667,49.0,2,48.513,0.3239,2,34.0733,2,1027.574,2,1450.18,2,306.133,1,347.53602,1,0.05383053204082823,2,0.05785792738761915,2,0.03710121506497744,2,0.05461670548242412,2,-6879.485161447221,9,11.972,2
RUB320161220,49,24,2017-02-05T06:20:11+00:00,-67.0976733333333,167.336201666667,50.0,2,49.491,0.324,2,34.0733,2,1027.5788,2,1450.19,2,306.29,1,347.53581,1,0.0524952740223224,2,0.05785792738761915,2,0.10713975573275931,2,0.05461670548242412,2,-6879.485161446995,9,11.517,2
RUB320161220,49,24,2017-02-05T06:20:11+00:00,-67.0976733333333,167.336201666667,51.0,2,50.481,0.3224,2,34.0739,2,1027.5841,2,1450.2,2,307.156,1,347.5483,1,0.05247701786082025,2,0.05785792738761915,2,0.036929514632898584,2,0.05461670548242412,2,-6879.485161452125,9,11.159,2
RUB320161220,49,24,2017-02-05T06:20:11+00:00,-67.0976733333333,167.336201666667,52.0,2,51.476,0.3223,2,34.0738,2,1027.5888,2,1450.22,2,307.125,1,347.54983,1,0.04935133655536396,2,0.05785792738761915,2,0.0356683980688879,2,0.05461670548242412,2,-6879.485161452097,9,10.926,2
RUB320161220,49,24,2017-02-05T06:20:11+00:00,-67.0976733333333,167.336201666667,53.0,2,52.468,0.319,2,34.0739,2,1027.5937,2,1450.22,2,306.95,1,347.57905,1,0.050275125200455205,2,0.05785792738761915,2,0.03934723878198209,2,0.05461670548242412,2,-6879.485161459795,9,10.494,2
RUB320161220,49,24,2017-02-05T06:20:11+00:00,-67.0976733333333,167.336201666667,54.0,2,53.463,0.306,2,34.076,2,1027.6006,2,1450.18,2,306.531,1,347.69086,1,0.04880913793092972,2,0.05785792738761915,2,0.040197953935216954,2,0.05461670548242412,2,-6879.485161494457,9,9.8986,2
