CTD,20190916CURRSGCMR
# The Antarctic Circumnavigation Expedition was made possible by funding from the Swiss Polar Institute and Ferring Pharmaceuticals.
# Data license: This dataset is made available under the Open Data Commons Attribution License: http://opendatacommons.org/licenses/by/1.0.
# These data should be cited as: Henry, T., Robinson, C., Haumann, F.A., Thomas, J., Hutchings, J., Schuback, N., Tsukernik, M. and Leonard, K. (2019) Physical and biogeochemical oceanography from Conductivity, Temperature, Depth (CTD) rosette deployments during the Antarctic Circumnavigation Expedition (ACE). (Version 1.0), [Data set]. Zenodo. https://doi.org/10.5281/zenodo.3247384
# Depth in salt water in meters from pressure in decibars using latitude as input to calculate local gravity as per Fofonoff & Millard Jnr 1983 Unesco Techical Report in Marine Science no.44
NUMBER_HEADERS = 12
EXPOCODE = RUB320161220
SECT_ID = ACE02
EVENTNBR = 1128
STNNBR = 41
CASTNO = 19
CASTTYPE = downcast
BOTTOM_DATE = 20170131
BOTTOM_TIME = 2008
BOTTOM_LATITUDE = -65.8962683333333
BOTTOM_LONGITUDE = 146.32425
BOTTOM_DEPTH = 713.635
EXPOCODE,STNNBR,CASTNO,DATETIME_UTC,LATITUDE,LONGITUDE,CTDPRS,CTDPRS_FLAG_W,DEPTH,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDDENS,CTDDENS_FLAG_W,CTDSOUND,CTDSOUND_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDOXYSAT,CTDOXYSAT_FLAG_W,CTDFLUOR1,CTDFLUOR1_FLAG_W,CTDFLUOR1Q,CTDFLUOR1Q_FLAG_W,CTDFLUOR2,CTDFLUOR2_FLAG_W,CTDFLUOR2Q,CTDFLUOR2Q_FLAG_W,BACKSC,BACKSC_FLAG_W,PAR,PAR_FLAG_W
,,,YYYY-MM-DDTHH:MM:SS+HH:MM,N,E,DBAR,FLAG,METERS,ITS-90,FLAG,PSS-78,FLAG,KG/M^2,FLAG,M/S,FLAG,UMOL/KG,FLAG,UMOL/KG,FLAG,MG/M^3,FLAG,MG/M^3,FLAG,MG/M^3,FLAG,MG/M^3,FLAG,1/M,FLAG,UMOL/M^2/S,FLAG
RUB320161220,41,19,2017-01-31T20:08:07+00:00,-65.8962683333333,146.32425,3.0,2,2.97,-1.2869,2,32.2012,2,1025.9078,2,1439.4,2,335.447,4,367.98079,4,0.07297466241812026,4,0.07061309539166845,4,0.265710806667952,2,0.3088341840837085,2,-6879.485160348991,9,43.351,2
RUB320161220,41,19,2017-01-31T20:08:07+00:00,-65.8962683333333,146.32425,4.0,2,3.959,-1.314,2,32.1628,2,1025.882,2,1439.23,2,337.572,1,368.36079,1,0.07441539963491361,4,0.07196980265862665,4,0.2919761933784728,2,0.3088341840837085,2,-6879.485160312531,9,36.203,2
RUB320161220,41,19,2017-01-31T20:08:07+00:00,-65.8962683333333,146.32425,5.0,2,4.951,-1.3113,2,32.164,2,1025.888,2,1439.26,2,337.546,1,368.33061,1,0.07364648044215477,4,0.07124581785540195,4,0.3156665350978764,2,0.3088341840837085,2,-6879.485160309224,9,30.765,2
RUB320161220,41,19,2017-01-31T20:08:07+00:00,-65.8962683333333,146.32425,6.0,2,5.941,-1.3029,2,32.1719,2,1025.8993,2,1439.33,2,338.182,1,368.22425,1,0.07322408696440226,4,0.07084802300007773,4,0.3368979665996291,2,0.3088341840837085,2,-6879.485160309952,9,26.542,2
RUB320161220,41,19,2017-01-31T20:08:07+00:00,-65.8962683333333,146.32425,7.0,2,6.93,-1.3077,2,32.1658,2,1025.8991,2,1439.32,2,338.593,1,368.28915,1,0.0752433191715657,4,0.07274911771888355,4,0.33921226397317183,2,0.3088341840837085,2,-6879.485160305345,9,23.494,2
RUB320161220,41,19,2017-01-31T20:08:07+00:00,-65.8962683333333,146.32425,8.0,2,7.922,-1.3102,2,32.1581,2,1025.8977,2,1439.31,2,338.385,1,368.33708,1,0.07326247129961494,4,0.07088417448862222,4,0.343079321974711,2,0.3088341840837085,2,-6879.485160290991,9,21.104,2
RUB320161220,41,19,2017-01-31T20:08:07+00:00,-65.8962683333333,146.32425,9.0,2,8.91,-1.2895,2,32.2119,2,1025.9462,2,1439.5,2,338.704,1,367.97511,1,0.07067835899054319,4,0.06844924417523075,4,0.34451325834123747,2,0.3088341840837085,2,-6879.485160383483,9,18.863,2
RUB320161220,41,19,2017-01-31T20:08:07+00:00,-65.8962683333333,146.32425,10.0,2,9.9,-1.2705,2,32.2678,2,1025.9961,2,1439.68,2,338.589,1,367.62615,1,0.06786162287108677,4,0.06579241938113424,4,0.36488194733092677,2,0.3088341840837085,2,-6879.485160485485,9,16.999,2
RUB320161220,41,19,2017-01-31T20:08:07+00:00,-65.8962683333333,146.32425,11.0,2,10.892,-1.2477,2,32.3009,2,1026.0275,2,1439.85,2,338.431,1,367.30489,1,0.07056383417379682,4,0.06834127679181394,4,0.3613005809996136,2,0.32795033473459945,2,-6879.485160518153,9,15.653,2
