CTD,20190916CURRSGCMR
# The Antarctic Circumnavigation Expedition was made possible by funding from the Swiss Polar Institute and Ferring Pharmaceuticals.
# Data license: This dataset is made available under the Open Data Commons Attribution License: http://opendatacommons.org/licenses/by/1.0.
# These data should be cited as: Henry, T., Robinson, C., Haumann, F.A., Thomas, J., Hutchings, J., Schuback, N., Tsukernik, M. and Leonard, K. (2019) Physical and biogeochemical oceanography from Conductivity, Temperature, Depth (CTD) rosette deployments during the Antarctic Circumnavigation Expedition (ACE). (Version 1.0), [Data set]. Zenodo. https://doi.org/10.5281/zenodo.3247384
# Depth in salt water in meters from pressure in decibars using latitude as input to calculate local gravity as per Fofonoff & Millard Jnr 1983 Unesco Techical Report in Marine Science no.44
NUMBER_HEADERS = 12
EXPOCODE = RUB320161220
SECT_ID = ACE03
EVENTNBR = 2263
STNNBR = 78
CASTNO = 2
CASTTYPE = downcast
BOTTOM_DATE = 20170228
BOTTOM_TIME = 1556
BOTTOM_LATITUDE = -54.99741
BOTTOM_LONGITUDE = -50.038025
BOTTOM_DEPTH = 402.971
EXPOCODE,STNNBR,CASTNO,DATETIME_UTC,LATITUDE,LONGITUDE,CTDPRS,CTDPRS_FLAG_W,DEPTH,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDDENS,CTDDENS_FLAG_W,CTDSOUND,CTDSOUND_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDOXYSAT,CTDOXYSAT_FLAG_W,CTDFLUOR1,CTDFLUOR1_FLAG_W,CTDFLUOR1Q,CTDFLUOR1Q_FLAG_W,CTDFLUOR2,CTDFLUOR2_FLAG_W,CTDFLUOR2Q,CTDFLUOR2Q_FLAG_W,BACKSC,BACKSC_FLAG_W,PAR,PAR_FLAG_W
,,,YYYY-MM-DDTHH:MM:SS+HH:MM,N,E,DBAR,FLAG,METERS,ITS-90,FLAG,PSS-78,FLAG,KG/M^2,FLAG,M/S,FLAG,UMOL/KG,FLAG,UMOL/KG,FLAG,MG/M^3,FLAG,MG/M^3,FLAG,MG/M^3,FLAG,MG/M^3,FLAG,1/M,FLAG,UMOL/M^2/S,FLAG
RUB320161220,78,2,2017-02-28T15:56:37+00:00,-54.99741,-50.038025,5.0,2,4.96,6.6277,2,33.8254,2,1026.5666,2,1475.82,2,279.731,1,298.53304,1,0.07804517286799992,2,0.18415190733004974,2,0.053239259163765866,2,0.20479170582817374,2,-6879.485148833711,9,133.41,2
RUB320161220,78,2,2017-02-28T15:56:37+00:00,-54.99741,-50.038025,6.0,2,5.949,6.629,2,33.8257,2,1026.5713,2,1475.84,2,280.218,1,298.52377,1,0.07243787495183913,2,0.18415190733004974,2,0.04816100073786583,2,0.20479170582817374,2,-6879.48514883238,9,108.21,2
RUB320161220,78,2,2017-02-28T15:56:37+00:00,-54.99741,-50.038025,7.0,2,6.945,6.6287,2,33.8255,2,1026.5758,2,1475.86,2,280.478,1,298.52625,1,0.07773525090604405,2,0.18415190733004974,2,0.06405489671639186,2,0.20479170582817374,2,-6879.485148832374,9,101.08,2
RUB320161220,78,2,2017-02-28T15:56:37+00:00,-54.99741,-50.038025,8.0,2,7.936,6.6253,2,33.8258,2,1026.581,2,1475.86,2,279.836,1,298.5486,1,0.09128229007506261,2,0.18415190733004974,2,0.06390285093865875,2,0.20479170582817374,2,-6879.485148838449,9,93.113,2
RUB320161220,78,2,2017-02-28T15:56:37+00:00,-54.99741,-50.038025,9.0,2,8.917,6.6255,2,33.8253,2,1026.5852,2,1475.88,2,280.482,1,298.54852,1,0.10364102579165185,2,0.18415190733004974,2,0.09152782808451963,2,0.20479170582817374,2,-6879.485148836938,9,81.356,2
RUB320161220,78,2,2017-02-28T15:56:37+00:00,-54.99741,-50.038025,10.0,2,9.909,6.6259,2,33.8254,2,1026.5899,2,1475.89,2,280.106,1,298.5456,1,0.11263420331854428,2,0.18415190733004974,2,0.0900044409417498,2,0.20479170582817374,2,-6879.485148836547,9,77.063,2
RUB320161220,78,2,2017-02-28T15:56:37+00:00,-54.99741,-50.038025,11.0,2,10.893,6.6267,2,33.8257,2,1026.5946,2,1475.91,2,280.71,1,298.53965,1,0.11840871296554838,2,0.18415190733004974,2,0.09861559077644208,2,0.20479170582817374,2,-6879.485148836005,9,69.205,2
RUB320161220,78,2,2017-02-28T15:56:37+00:00,-54.99741,-50.038025,12.0,2,11.897,6.6242,2,33.8257,2,1026.5995,2,1475.92,2,280.437,1,298.5566,1,0.11144774957153492,2,0.18415190733004974,2,0.09585944819045286,2,0.20479170582817374,2,-6879.485148839944,9,64.151,2
RUB320161220,78,2,2017-02-28T15:56:37+00:00,-54.99741,-50.038025,13.0,2,12.885,6.6195,2,33.8255,2,1026.6045,2,1475.92,2,280.498,1,298.58968,1,0.12924768166432493,2,0.18415190733004974,2,0.09980350550652448,2,0.20479170582817374,2,-6879.485148846873,9,59.328,2
RUB320161220,78,2,2017-02-28T15:56:37+00:00,-54.99741,-50.038025,14.0,2,13.871,6.6212,2,33.8252,2,1026.6087,2,1475.94,2,280.716,1,298.57837,1,0.13113066930504338,2,0.18415190733004974,2,0.1327764762985215,2,0.20479170582817374,2,-6879.485148843475,9,57.505,2
RUB320161220,78,2,2017-02-28T15:56:37+00:00,-54.99741,-50.038025,15.0,2,14.862,6.6211,2,33.8256,2,1026.6136,2,1475.96,2,279.899,1,298.57824,1,0.13224144458831402,2,0.18415190733004974,2,0.11026962056539931,2,0.20479170582817374,2,-6879.485148844589,9,49.841,2
RUB320161220,78,2,2017-02-28T15:56:37+00:00,-54.99741,-50.038025,16.0,2,15.857,6.6223,2,33.8255,2,1026.6181,2,1475.98,2,280.772,1,298.56989,1,0.14367974533969624,2,0.18415190733004974,2,0.10696398599124066,2,0.20479170582817374,2,-6879.485148842459,9,48.343,2
RUB320161220,78,2,2017-02-28T15:56:37+00:00,-54.99741,-50.038025,17.0,2,16.848,6.6225,2,33.8253,2,1026.6225,2,1476.0,2,280.509,1,298.56944,1,0.1428307650706654,2,0.18415190733004974,2,0.1406580631342373,2,0.20479170582817374,2,-6879.485148841665,9,46.354,2
RUB320161220,78,2,2017-02-28T15:56:37+00:00,-54.99741,-50.038025,18.0,2,17.837,6.6211,2,33.8254,2,1026.6273,2,1476.0,2,281.125,1,298.57851,1,0.16948634062859297,2,0.18415190733004974,2,0.11459760271687248,2,0.20479170582817374,2,-6879.485148844111,9,44.099,2
RUB320161220,78,2,2017-02-28T15:56:37+00:00,-54.99741,-50.038025,19.0,2,18.831,6.6217,2,33.8256,2,1026.632,2,1476.03,2,280.685,1,298.57392,1,0.1560730916193189,2,0.18415190733004974,2,0.13907573580412816,2,0.20479170582817374,2,-6879.485148843644,9,39.762,2
RUB320161220,78,2,2017-02-28T15:56:37+00:00,-54.99741,-50.038025,20.0,2,19.816,6.6226,2,33.8251,2,1026.6361,2,1476.05,2,280.393,1,298.56863,1,0.15620209469836843,2,0.18415190733004974,2,0.12380789235861904,2,0.20479170582817374,2,-6879.4851488410295,9,37.4,2
