CTD,20190916CURRSGCMR
# The Antarctic Circumnavigation Expedition was made possible by funding from the Swiss Polar Institute and Ferring Pharmaceuticals.
# Data license: This dataset is made available under the Open Data Commons Attribution License: http://opendatacommons.org/licenses/by/1.0.
# These data should be cited as: Henry, T., Robinson, C., Haumann, F.A., Thomas, J., Hutchings, J., Schuback, N., Tsukernik, M. and Leonard, K. (2019) Physical and biogeochemical oceanography from Conductivity, Temperature, Depth (CTD) rosette deployments during the Antarctic Circumnavigation Expedition (ACE). (Version 1.0), [Data set]. Zenodo. https://doi.org/10.5281/zenodo.3247384
# Depth in salt water in meters from pressure in decibars using latitude as input to calculate local gravity as per Fofonoff & Millard Jnr 1983 Unesco Techical Report in Marine Science no.44
NUMBER_HEADERS = 12
EXPOCODE = RUB320161220
SECT_ID = ACE01
EVENTNBR = 285
STNNBR = 16
CASTNO = 5
CASTTYPE = upcast
BOTTOM_DATE = 20170107
BOTTOM_TIME = 0833
BOTTOM_LATITUDE = -50.9819033333333
BOTTOM_LONGITUDE = 71.9949
BOTTOM_DEPTH = 149.646
EXPOCODE,STNNBR,CASTNO,DATETIME_UTC,LATITUDE,LONGITUDE,CTDPRS,CTDPRS_FLAG_W,DEPTH,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDDENS,CTDDENS_FLAG_W,CTDSOUND,CTDSOUND_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDOXYSAT,CTDOXYSAT_FLAG_W,CTDFLUOR1,CTDFLUOR1_FLAG_W,CTDFLUOR1Q,CTDFLUOR1Q_FLAG_W,CTDFLUOR2,CTDFLUOR2_FLAG_W,CTDFLUOR2Q,CTDFLUOR2Q_FLAG_W,BACKSC,BACKSC_FLAG_W,PAR,PAR_FLAG_W
,,,YYYY-MM-DDTHH:MM:SS+HH:MM,N,E,DBAR,FLAG,METERS,ITS-90,FLAG,PSS-78,FLAG,KG/M^2,FLAG,M/S,FLAG,UMOL/KG,FLAG,UMOL/KG,FLAG,MG/M^3,FLAG,MG/M^3,FLAG,MG/M^3,FLAG,MG/M^3,FLAG,1/M,FLAG,UMOL/M^2/S,FLAG
RUB320161220,16,5,2017-01-07T08:33:05+00:00,-50.9819033333333,71.9949,1.0,2,0.902,3.6785,4,33.9105,4,1026.9554,4,1463.89,4,300.096,4,319.87728,4,0.08101805990183264,2,0.28758182031951,2,0.037289722473888724,2,0.3925208250505251,2,-0.0009955059038843203,4,268.31,2
RUB320161220,16,5,2017-01-07T08:33:05+00:00,-50.9819033333333,71.9949,2.0,2,1.97,3.6895,4,33.8557,4,1026.9174,4,1463.88,4,299.989,4,319.92282,4,0.08565546881807956,2,0.28758182031951,2,0.05842257312443964,2,0.3925208250505251,2,-0.0009953506423223497,4,237.67,2
RUB320161220,16,5,2017-01-07T08:33:05+00:00,-50.9819033333333,71.9949,3.0,2,2.975,3.6752,2,33.8912,2,1026.9508,2,1463.88,2,300.131,1,319.94878,1,0.09498301294429874,2,0.28758182031951,2,0.07466770354528693,2,0.3925208250505251,2,-0.000995464683820627,4,222.21,2
RUB320161220,16,5,2017-01-07T08:33:05+00:00,-50.9819033333333,71.9949,4.0,2,3.959,3.6809,2,33.8906,2,1026.9548,2,1463.92,2,299.921,1,319.90587,1,0.10368146360584413,2,0.28758182031951,2,0.0713065617648902,2,0.3925208250505251,2,-0.0009954525186105108,4,181.12,2
RUB320161220,16,5,2017-01-07T08:33:05+00:00,-50.9819033333333,71.9949,5.0,2,4.963,3.6665,2,33.8902,2,1026.9603,2,1463.88,2,299.837,1,320.01847,1,0.11222486847314937,2,0.28758182031951,2,0.08304976289329313,2,0.3925208250505251,2,-0.0009954785514691108,4,152.27,2
RUB320161220,16,5,2017-01-07T08:33:05+00:00,-50.9819033333333,71.9949,6.0,2,5.946,3.6614,2,33.8907,2,1026.9658,2,1463.87,2,300.233,1,320.05683,1,0.11118207936387373,2,0.28758182031951,2,0.08149283757397137,2,0.3925208250505251,2,-0.0009954893533511695,4,135.97,2
RUB320161220,16,5,2017-01-07T08:33:05+00:00,-50.9819033333333,71.9949,7.0,2,6.943,3.6602,2,33.8902,2,1026.9702,2,1463.88,2,300.039,1,320.06796,1,0.11419170764694807,2,0.28758182031951,2,0.07807201887914744,2,0.3925208250505251,2,-0.0009954903776815717,4,117.0,2
RUB320161220,16,5,2017-01-07T08:33:05+00:00,-50.9819033333333,71.9949,8.0,2,7.939,3.6612,2,33.8904,2,1026.975,2,1463.91,2,299.8,1,320.05936,1,0.1057671957071683,2,0.28758182031951,2,0.09199800864101963,2,0.3925208250505251,2,-0.0009954889916684276,4,108.93,2
RUB320161220,16,5,2017-01-07T08:33:05+00:00,-50.9819033333333,71.9949,9.0,2,8.92,3.6532,2,33.8905,2,1026.9805,2,1463.89,2,299.542,1,320.12111,1,0.17616643861236803,2,0.28758182031951,2,0.13794174605932571,2,0.3925208250505251,2,-0.0009955042600711312,4,103.26,2
