CTD,20190916CURRSGCMR
# The Antarctic Circumnavigation Expedition was made possible by funding from the Swiss Polar Institute and Ferring Pharmaceuticals.
# Data license: This dataset is made available under the Open Data Commons Attribution License: http://opendatacommons.org/licenses/by/1.0.
# These data should be cited as: Henry, T., Robinson, C., Haumann, F.A., Thomas, J., Hutchings, J., Schuback, N., Tsukernik, M. and Leonard, K. (2019) Physical and biogeochemical oceanography from Conductivity, Temperature, Depth (CTD) rosette deployments during the Antarctic Circumnavigation Expedition (ACE). (Version 1.0), [Data set]. Zenodo. https://doi.org/10.5281/zenodo.3247384
# Depth in salt water in meters from pressure in decibars using latitude as input to calculate local gravity as per Fofonoff & Millard Jnr 1983 Unesco Techical Report in Marine Science no.44
NUMBER_HEADERS = 12
EXPOCODE = RUB320161220
SECT_ID = ACE02
EVENTNBR = 1099
STNNBR = 36
CASTNO = 14
CASTTYPE = upcast
BOTTOM_DATE = 20170131
BOTTOM_TIME = 0000
BOTTOM_LATITUDE = -67.174335
BOTTOM_LONGITUDE = 145.729981666667
BOTTOM_DEPTH = 152.413
EXPOCODE,STNNBR,CASTNO,DATETIME_UTC,LATITUDE,LONGITUDE,CTDPRS,CTDPRS_FLAG_W,DEPTH,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDDENS,CTDDENS_FLAG_W,CTDSOUND,CTDSOUND_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDOXYSAT,CTDOXYSAT_FLAG_W,CTDFLUOR1,CTDFLUOR1_FLAG_W,CTDFLUOR1Q,CTDFLUOR1Q_FLAG_W,CTDFLUOR2,CTDFLUOR2_FLAG_W,CTDFLUOR2Q,CTDFLUOR2Q_FLAG_W,BACKSC,BACKSC_FLAG_W,PAR,PAR_FLAG_W
,,,YYYY-MM-DDTHH:MM:SS+HH:MM,N,E,DBAR,FLAG,METERS,ITS-90,FLAG,PSS-78,FLAG,KG/M^2,FLAG,M/S,FLAG,UMOL/KG,FLAG,UMOL/KG,FLAG,MG/M^3,FLAG,MG/M^3,FLAG,MG/M^3,FLAG,MG/M^3,FLAG,1/M,FLAG,UMOL/M^2/S,FLAG
RUB320161220,36,14,2017-01-31T00:00:18+00:00,-67.174335,145.729981666667,1.0,2,0.99,-0.8981,4,16.3909,4,1013.0877,4,1419.97,4,374.464,4,414.41248,4,0.045682404536769056,4,0.04475778369995239,4,0.1902044223759886,4,5.871717915369505,4,-6879.485113736553,9,114.48,2
RUB320161220,36,14,2017-01-31T00:00:18+00:00,-67.174335,145.729981666667,2.0,2,1.981,-0.9265,2,32.8282,3,1026.4004,3,1441.94,3,373.852,1,362.65559,1,0.09386649944401011,4,0.09022311988634726,4,1.2080483885216289,2,5.871717915369505,2,-6879.485161136023,9,107.28,2
RUB320161220,36,14,2017-01-31T00:00:18+00:00,-67.174335,145.729981666667,3.0,2,2.97,-0.9268,2,32.8284,2,1026.4054,2,1441.96,2,375.057,1,362.65785,1,0.09360759268291208,4,0.08998086755875118,4,1.263449044901126,2,5.871717915369505,2,-6879.485161137257,9,80.763,2
RUB320161220,36,14,2017-01-31T00:00:18+00:00,-67.174335,145.729981666667,4.0,2,3.961,-0.9267,2,32.8282,2,1026.4101,2,1441.97,2,375.613,1,362.65725,1,0.09672150359590892,4,0.09289330645768457,4,1.5128730386319342,2,5.871717915369505,2,-6879.4851611364975,9,62.722,2
RUB320161220,36,14,2017-01-31T00:00:18+00:00,-67.174335,145.729981666667,5.0,2,4.95,-0.9264,2,32.8283,2,1026.415,2,1441.99,2,374.765,1,362.65389,1,0.09408565812930163,4,0.09042816709240122,4,1.4099978165971285,2,5.871717915369505,2,-6879.485161136047,9,54.731,2
RUB320161220,36,14,2017-01-31T00:00:18+00:00,-67.174335,145.729981666667,6.0,2,5.94,-0.9307,2,32.828,2,1026.4196,2,1441.99,2,374.97,1,362.69648,1,0.09550206577674063,4,0.09175306840971159,4,1.0724298877665093,2,5.871717915369505,2,-6879.485161145461,9,42.582,2
RUB320161220,36,14,2017-01-31T00:00:18+00:00,-67.174335,145.729981666667,7.0,2,6.93,-0.9313,2,32.8289,2,1026.4248,2,1442.0,2,374.791,1,362.69935,1,0.0940059551898768,4,0.09035359764159914,4,1.780884100260243,2,5.871717915369505,2,-6879.485161149233,9,34.941,2
RUB320161220,36,14,2017-01-31T00:00:18+00:00,-67.174335,145.729981666667,8.0,2,7.92,-0.9215,2,32.8326,2,1026.4324,2,1442.07,2,375.57,1,362.59478,1,0.09428495979207784,4,0.0906146248347292,4,2.4422600755941297,2,5.871717915369505,2,-6879.4851611356535,9,28.777,2
RUB320161220,36,14,2017-01-31T00:00:18+00:00,-67.174335,145.729981666667,9.0,2,8.909,-0.9223,2,32.8335,2,1026.4378,2,1442.08,2,375.464,1,362.59948,1,0.09042990841533254,4,0.08700612461241962,4,3.662572419339286,2,5.871717915369505,2,-6879.485161139899,9,23.745,2
RUB320161220,36,14,2017-01-31T00:00:18+00:00,-67.174335,145.729981666667,10.0,2,9.9,-0.9204,2,32.8345,2,1026.4434,2,1442.11,2,374.505,1,362.57844,1,0.09223519814165453,4,0.08869645504446899,4,4.375051316933997,2,5.871717915369505,2,-6879.485161138005,9,19.685,2
RUB320161220,36,14,2017-01-31T00:00:18+00:00,-67.174335,145.729981666667,11.0,2,10.891,-0.9106,2,32.837,2,1026.45,2,1442.17,2,374.365,1,362.47644,1,0.09438463434096712,4,0.09070787196417453,4,4.577307814553587,2,5.871717915369505,2,-6879.4851611213035,9,16.198,2
RUB320161220,36,14,2017-01-31T00:00:18+00:00,-67.174335,145.729981666667,12.0,2,11.88,-0.9034,2,32.8387,2,1026.4561,2,1442.22,2,374.73,1,362.4029,1,0.09368724487217847,4,0.09005539793643201,4,5.716035417709635,2,5.871717915369505,2,-6879.485161108683,9,13.226,2
RUB320161220,36,14,2017-01-31T00:00:18+00:00,-67.174335,145.729981666667,13.0,2,12.87,-0.9064,2,32.8385,2,1026.4607,2,1442.23,2,375.578,1,362.4319,1,0.08981614701827864,4,0.08643124358225586,4,6.904542204635625,2,5.871717915369505,2,-6879.485161115267,9,10.906,2
RUB320161220,36,14,2017-01-31T00:00:18+00:00,-67.174335,145.729981666667,14.0,2,13.857,-0.9028,2,32.8388,2,1026.4656,2,1442.26,2,375.046,1,362.39654,1,0.09586165829992044,4,0.09208934620866714,4,6.631819233654433,2,5.871717915369505,2,-6879.485161107523,9,9.116,2
RUB320161220,36,14,2017-01-31T00:00:18+00:00,-67.174335,145.729981666667,15.0,2,14.854,-0.8988,2,32.8392,2,1026.4707,2,1442.3,2,374.399,1,362.35649,1,0.09348813346619499,4,0.08986908667331911,4,5.846305616550134,2,5.871717915369505,2,-6879.485161099094,9,7.3617,2
RUB320161220,36,14,2017-01-31T00:00:18+00:00,-67.174335,145.729981666667,16.0,2,15.84,-0.8938,2,32.8407,2,1026.4767,2,1442.34,2,374.383,1,362.30372,1,0.09562190741776462,4,0.09186514366949934,4,6.0564634944827205,2,5.871717915369505,2,-6879.485161091168,9,6.4565,2
RUB320161220,36,14,2017-01-31T00:00:18+00:00,-67.174335,145.729981666667,17.0,2,16.829,-0.8683,2,32.8457,2,1026.4845,2,1442.48,2,373.49,1,362.04462,1,0.09834432577521875,4,0.09441013831416264,4,5.957137302426948,2,5.871717915369505,2,-6879.485161043878,9,5.7646,2
RUB320161220,36,14,2017-01-31T00:00:18+00:00,-67.174335,145.729981666667,18.0,2,17.819,-0.8645,2,32.846,2,1026.4895,2,1442.52,2,373.176,1,362.00705,1,0.09450426464943239,4,0.09081978456953486,4,6.587261094830494,2,5.871717915369505,2,-6879.485161035676,9,4.7766,2
RUB320161220,36,14,2017-01-31T00:00:18+00:00,-67.174335,145.729981666667,19.0,2,18.811,-0.859,2,32.8478,2,1026.4956,2,1442.56,2,373.078,1,361.94842,1,0.09488324379355516,4,0.09117428982117608,4,6.940656417977461,2,5.871717915369505,2,-6879.48516102737,9,3.9727,2
RUB320161220,36,14,2017-01-31T00:00:18+00:00,-67.174335,145.729981666667,20.0,2,19.799,-0.8583,2,32.8478,2,1026.5004,2,1442.58,2,373.538,1,361.94236,1,0.0916791546210447,4,0.08817591440721803,4,6.9153708956860545,2,5.871717915369505,2,-6879.485161025716,9,3.3013,2
RUB320161220,36,14,2017-01-31T00:00:18+00:00,-67.174335,145.729981666667,21.0,2,20.79,-0.8569,2,32.8487,2,1026.5059,2,1442.6,2,372.913,1,361.92571,1,0.09566185964129428,4,0.0919025059446803,4,6.693448157826234,2,5.871717915369505,2,-6879.485161024754,9,2.7462,2
RUB320161220,36,14,2017-01-31T00:00:18+00:00,-67.174335,145.729981666667,22.0,2,21.78,-0.8573,2,32.8492,2,1026.5111,2,1442.62,2,372.156,1,361.92792,1,0.09287129275811006,4,0.08929183334669792,4,7.028453278099247,2,5.871717915369505,2,-6879.485161027003,9,2.2782,2
RUB320161220,36,14,2017-01-31T00:00:18+00:00,-67.174335,145.729981666667,23.0,2,22.77,-0.8576,2,32.8494,2,1026.5161,2,1442.63,2,372.416,1,361.93074,1,0.09722194206456379,4,0.09336113172551624,4,6.872985845582184,2,5.871717915369505,2,-6879.485161028233,9,1.8879,2
