CTD,20190916CURRSGCMR
# The Antarctic Circumnavigation Expedition was made possible by funding from the Swiss Polar Institute and Ferring Pharmaceuticals.
# Data license: This dataset is made available under the Open Data Commons Attribution License: http://opendatacommons.org/licenses/by/1.0.
# These data should be cited as: Henry, T., Robinson, C., Haumann, F.A., Thomas, J., Hutchings, J., Schuback, N., Tsukernik, M. and Leonard, K. (2019) Physical and biogeochemical oceanography from Conductivity, Temperature, Depth (CTD) rosette deployments during the Antarctic Circumnavigation Expedition (ACE). (Version 1.0), [Data set]. Zenodo. https://doi.org/10.5281/zenodo.3247384
# Depth in salt water in meters from pressure in decibars using latitude as input to calculate local gravity as per Fofonoff & Millard Jnr 1983 Unesco Techical Report in Marine Science no.44
NUMBER_HEADERS = 12
EXPOCODE = RUB320161220
SECT_ID = ACE02
EVENTNBR = 1626
STNNBR = 67
CASTNO = 30
CASTTYPE = downcast
BOTTOM_DATE = 20170213
BOTTOM_TIME = 2152
BOTTOM_LATITUDE = -70.0012916666667
BOTTOM_LONGITUDE = -115.507031666667
BOTTOM_DEPTH = 405
EXPOCODE,STNNBR,CASTNO,DATETIME_UTC,LATITUDE,LONGITUDE,CTDPRS,CTDPRS_FLAG_W,DEPTH,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDDENS,CTDDENS_FLAG_W,CTDSOUND,CTDSOUND_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDOXYSAT,CTDOXYSAT_FLAG_W,CTDFLUOR1,CTDFLUOR1_FLAG_W,CTDFLUOR1Q,CTDFLUOR1Q_FLAG_W,CTDFLUOR2,CTDFLUOR2_FLAG_W,CTDFLUOR2Q,CTDFLUOR2Q_FLAG_W,BACKSC,BACKSC_FLAG_W,PAR,PAR_FLAG_W
,,,YYYY-MM-DDTHH:MM:SS+HH:MM,N,E,DBAR,FLAG,METERS,ITS-90,FLAG,PSS-78,FLAG,KG/M^2,FLAG,M/S,FLAG,UMOL/KG,FLAG,UMOL/KG,FLAG,MG/M^3,FLAG,MG/M^3,FLAG,MG/M^3,FLAG,MG/M^3,FLAG,1/M,FLAG,UMOL/M^2/S,FLAG
RUB320161220,67,30,2017-02-13T21:52:46+00:00,-70.0012916666667,-115.507031666667,1.0,2,2.647,1.0789,2,33.1913,2,1026.5895,2,1451.64,2,313.265,1,343.18068,1,0.05585195925689921,2,0.09044059609268258,2,0.0416363927523622,2,0.07938249919899765,2,-6879.4851575466555,9,55.262,2
RUB320161220,67,30,2017-02-13T21:52:46+00:00,-70.0012916666667,-115.507031666667,2.0,2,5.265,1.0805,2,33.1886,2,1026.5931,2,1451.66,2,313.364,1,343.17391,1,0.05585195925689921,2,0.09044059609268258,2,0.0416363927523622,2,0.07938249919899765,2,-6879.485157536356,9,55.392,2
RUB320161220,67,30,2017-02-13T21:52:46+00:00,-70.0012916666667,-115.507031666667,3.0,2,6.159,1.0826,2,33.1869,2,1026.5964,2,1451.68,2,313.434,1,343.1604,1,0.05681140275609447,2,0.09044059609268258,2,0.0416363927523622,2,0.07938249919899765,2,-6879.48515752753,9,55.544,2
RUB320161220,67,30,2017-02-13T21:52:46+00:00,-70.0012916666667,-115.507031666667,4.0,2,6.185,1.0852,2,33.1856,2,1026.6001,2,1451.71,2,313.44,1,343.14107,1,0.05719956288353298,2,0.09044059609268258,2,0.0416363927523622,2,0.07938249919899765,2,-6879.485157518649,9,55.745,2
RUB320161220,67,30,2017-02-13T21:52:46+00:00,-70.0012916666667,-115.507031666667,5.0,2,6.17,1.0921,2,33.1864,2,1026.604,2,1451.76,2,313.144,1,343.07855,1,0.05719956288353298,2,0.09044059609268258,2,0.04107720174000767,2,0.07938249919899765,2,-6879.485157505899,9,55.745,2
RUB320161220,67,30,2017-02-13T21:52:46+00:00,-70.0012916666667,-115.507031666667,6.0,2,6.21,1.0904,2,33.1855,2,1026.6079,2,1451.77,2,314.038,1,343.09554,1,0.05634982583029394,2,0.09044059609268258,2,0.04096008515673253,2,0.07938249919899765,2,-6879.485157507253,9,54.446,2
RUB320161220,67,30,2017-02-13T21:52:46+00:00,-70.0012916666667,-115.507031666667,7.0,2,6.925,1.1002,2,33.1834,2,1026.6109,2,1451.83,2,314.851,1,343.01483,1,0.056682104290444804,2,0.09044059609268258,2,0.043149436082454085,2,0.07938249919899765,2,-6879.485157480918,9,51.127,2
RUB320161220,67,30,2017-02-13T21:52:46+00:00,-70.0012916666667,-115.507031666667,8.0,2,7.918,1.0819,2,33.1821,2,1026.6155,2,1451.76,2,314.916,1,343.17924,1,0.055722991124187375,2,0.09044059609268258,2,0.044878377621601906,2,0.07938249919899765,2,-6879.4851575168195,9,45.25,2
RUB320161220,67,30,2017-02-13T21:52:46+00:00,-70.0012916666667,-115.507031666667,9.0,2,8.909,1.0848,2,33.1799,2,1026.6187,2,1451.78,2,314.443,1,343.15943,1,0.05888613793941194,2,0.09044059609268258,2,0.05022511664058083,2,0.07938249919899765,2,-6879.485157505007,9,42.238,2
