CTD,20190916CURRSGCMR
# The Antarctic Circumnavigation Expedition was made possible by funding from the Swiss Polar Institute and Ferring Pharmaceuticals.
# Data license: This dataset is made available under the Open Data Commons Attribution License: http://opendatacommons.org/licenses/by/1.0.
# These data should be cited as: Henry, T., Robinson, C., Haumann, F.A., Thomas, J., Hutchings, J., Schuback, N., Tsukernik, M. and Leonard, K. (2019) Physical and biogeochemical oceanography from Conductivity, Temperature, Depth (CTD) rosette deployments during the Antarctic Circumnavigation Expedition (ACE). (Version 1.0), [Data set]. Zenodo. https://doi.org/10.5281/zenodo.3247384
# Depth in salt water in meters from pressure in decibars using latitude as input to calculate local gravity as per Fofonoff & Millard Jnr 1983 Unesco Techical Report in Marine Science no.44
NUMBER_HEADERS = 12
EXPOCODE = RUB320161220
SECT_ID = ACE03
EVENTNBR = 2970
STNNBR = 101
CASTNO = 12
CASTTYPE = downcast
BOTTOM_DATE = 20170314
BOTTOM_TIME = 2229
BOTTOM_LATITUDE = -48.9972183333333
BOTTOM_LONGITUDE = 9.00110166666667
BOTTOM_DEPTH = 103.109
EXPOCODE,STNNBR,CASTNO,DATETIME_UTC,LATITUDE,LONGITUDE,CTDPRS,CTDPRS_FLAG_W,DEPTH,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDDENS,CTDDENS_FLAG_W,CTDSOUND,CTDSOUND_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDOXYSAT,CTDOXYSAT_FLAG_W,CTDFLUOR1,CTDFLUOR1_FLAG_W,CTDFLUOR1Q,CTDFLUOR1Q_FLAG_W,CTDFLUOR2,CTDFLUOR2_FLAG_W,CTDFLUOR2Q,CTDFLUOR2Q_FLAG_W,BACKSC,BACKSC_FLAG_W,PAR,PAR_FLAG_W
,,,YYYY-MM-DDTHH:MM:SS+HH:MM,N,E,DBAR,FLAG,METERS,ITS-90,FLAG,PSS-78,FLAG,KG/M^2,FLAG,M/S,FLAG,UMOL/KG,FLAG,UMOL/KG,FLAG,MG/M^3,FLAG,MG/M^3,FLAG,MG/M^3,FLAG,MG/M^3,FLAG,1/M,FLAG,UMOL/M^2/S,FLAG
RUB320161220,101,12,2017-03-14T22:29:44+00:00,-48.9972183333333,9.00110166666667,4.0,4,3.908,4.5305,4,33.8228,4,1026.8126,4,1467.38,4,292.05,4,313.58174,4,-999,9,-999,9,0.09186436562385847,4,0.08623236650814607,4,0.0006326913131094654,4,1e-12,4
RUB320161220,101,12,2017-03-14T22:29:44+00:00,-48.9972183333333,9.00110166666667,5.0,2,4.972,4.5278,2,33.8222,2,1026.8171,2,1467.38,2,292.761,1,313.60278,1,-999,9,-999,9,0.12121705485814534,2,0.11301447883820988,2,0.0006945275691828334,3,1e-12,4
RUB320161220,101,12,2017-03-14T22:29:44+00:00,-48.9972183333333,9.00110166666667,6.0,2,5.947,4.5283,2,33.8226,2,1026.822,2,1467.4,2,292.993,1,313.59808,1,-999,9,-999,9,0.12668315814208442,2,0.11798302205485964,2,0.0006553440345858721,3,1e-12,4
RUB320161220,101,12,2017-03-14T22:29:44+00:00,-48.9972183333333,9.00110166666667,7.0,2,6.932,4.5322,2,33.8224,2,1026.8262,2,1467.43,2,292.752,1,313.56893,1,-999,9,-999,9,0.1079778683038112,2,0.10095709064703855,2,0.0006711901375500557,3,1e-12,4
RUB320161220,101,12,2017-03-14T22:29:44+00:00,-48.9972183333333,9.00110166666667,8.0,2,7.93,4.5296,2,33.8224,2,1026.8311,2,1467.43,2,293.064,1,313.58871,1,-999,9,-999,9,0.10573587801049322,2,0.09891175497272996,2,0.0006587900286822878,3,10.599,4
RUB320161220,101,12,2017-03-14T22:29:44+00:00,-48.9972183333333,9.00110166666667,9.0,2,8.928,4.5293,2,33.8226,2,1026.8359,2,1467.45,2,292.933,1,313.59025,1,-999,9,-999,9,0.11275035512351742,2,0.10530752200791786,2,0.0006398514847985154,3,361.76,4
RUB320161220,101,12,2017-03-14T22:29:44+00:00,-48.9972183333333,9.00110166666667,10.0,2,9.919,4.5309,2,33.8226,2,1026.8404,2,1467.47,2,292.701,1,313.57817,1,-999,9,-999,9,0.11305055907781951,2,0.10558102442271232,2,0.0006779359730369429,3,363.83,4
RUB320161220,101,12,2017-03-14T22:29:44+00:00,-48.9972183333333,9.00110166666667,11.0,2,10.906,4.5318,2,33.8224,2,1026.8448,2,1467.49,2,292.887,1,313.57192,1,-999,9,-999,9,0.12345923319529246,2,0.11505321049831946,2,0.0007238701625012649,3,-999,4
RUB320161220,101,12,2017-03-14T22:29:44+00:00,-48.9972183333333,9.00110166666667,12.0,2,11.894,4.5309,2,33.8225,2,1026.8496,2,1467.51,2,292.667,1,313.57894,1,-999,9,-999,9,0.1188284410864623,2,0.11084158070762637,2,0.000749761067489072,3,-999,4
RUB320161220,101,12,2017-03-14T22:29:44+00:00,-48.9972183333333,9.00110166666667,13.0,2,12.888,4.5318,2,33.8225,2,1026.8542,2,1467.53,2,292.617,1,313.57178,1,-999,9,-999,9,0.10605853041476469,2,0.09920617113794895,2,0.0006543175705127785,3,363.66,4
RUB320161220,101,12,2017-03-14T22:29:44+00:00,-48.9972183333333,9.00110166666667,14.0,2,13.888,4.5317,2,33.8225,2,1026.8589,2,1467.54,2,292.885,1,313.57262,1,-999,9,-999,9,0.11487072218114863,2,0.10723891413398567,2,0.0006495657959686954,3,363.66,4
RUB320161220,101,12,2017-03-14T22:29:44+00:00,-48.9972183333333,9.00110166666667,15.0,2,14.873,4.5323,2,33.8225,2,1026.8634,2,1467.56,2,291.806,1,313.56822,1,-999,9,-999,9,0.1241801005353789,2,0.11570847543917971,2,0.0006844119046266682,3,363.66,4
RUB320161220,101,12,2017-03-14T22:29:44+00:00,-48.9972183333333,9.00110166666667,16.0,2,15.862,4.5317,2,33.8228,2,1026.8683,2,1467.58,2,291.965,1,313.57207,1,-999,9,-999,9,0.12446819601356698,2,0.11597032672379441,2,0.0007095453564854681,3,-999,4
RUB320161220,101,12,2017-03-14T22:29:44+00:00,-48.9972183333333,9.00110166666667,17.0,2,16.854,4.5314,2,33.8228,2,1026.873,2,1467.59,2,292.629,1,313.57415,1,-999,9,-999,9,0.11978055150877849,2,0.11170783325645937,2,0.0006834454745587128,3,-999,4
