CTD,20190916CURRSGCMR
# The Antarctic Circumnavigation Expedition was made possible by funding from the Swiss Polar Institute and Ferring Pharmaceuticals.
# Data license: This dataset is made available under the Open Data Commons Attribution License: http://opendatacommons.org/licenses/by/1.0.
# These data should be cited as: Henry, T., Robinson, C., Haumann, F.A., Thomas, J., Hutchings, J., Schuback, N., Tsukernik, M. and Leonard, K. (2019) Physical and biogeochemical oceanography from Conductivity, Temperature, Depth (CTD) rosette deployments during the Antarctic Circumnavigation Expedition (ACE). (Version 1.0), [Data set]. Zenodo. https://doi.org/10.5281/zenodo.3247384
# Depth in salt water in meters from pressure in decibars using latitude as input to calculate local gravity as per Fofonoff & Millard Jnr 1983 Unesco Techical Report in Marine Science no.44
NUMBER_HEADERS = 12
EXPOCODE = RUB320161220
SECT_ID = ACE02
EVENTNBR = 1240
STNNBR = 47
CASTNO = 22
CASTTYPE = upcast
BOTTOM_DATE = 20170204
BOTTOM_TIME = 1123
BOTTOM_LATITUDE = -67.2906133333333
BOTTOM_LONGITUDE = 163.542473333333
BOTTOM_DEPTH = 1002.449
EXPOCODE,STNNBR,CASTNO,DATETIME_UTC,LATITUDE,LONGITUDE,CTDPRS,CTDPRS_FLAG_W,DEPTH,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDDENS,CTDDENS_FLAG_W,CTDSOUND,CTDSOUND_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDOXYSAT,CTDOXYSAT_FLAG_W,CTDFLUOR1,CTDFLUOR1_FLAG_W,CTDFLUOR1Q,CTDFLUOR1Q_FLAG_W,CTDFLUOR2,CTDFLUOR2_FLAG_W,CTDFLUOR2Q,CTDFLUOR2Q_FLAG_W,BACKSC,BACKSC_FLAG_W,PAR,PAR_FLAG_W
,,,YYYY-MM-DDTHH:MM:SS+HH:MM,N,E,DBAR,FLAG,METERS,ITS-90,FLAG,PSS-78,FLAG,KG/M^2,FLAG,M/S,FLAG,UMOL/KG,FLAG,UMOL/KG,FLAG,MG/M^3,FLAG,MG/M^3,FLAG,MG/M^3,FLAG,MG/M^3,FLAG,1/M,FLAG,UMOL/M^2/S,FLAG
RUB320161220,47,22,2017-02-04T11:23:23+00:00,-67.2906133333333,163.542473333333,1.0,2,0.989,-0.2939,4,16.0637,4,1012.8321,4,1422.48,4,354.848,4,408.21956,4,0.06153242593320597,2,0.05981164275652439,2,0.039357762111218074,4,0.03772077482049492,4,-6879.485111598914,9,6.2135,2
RUB320161220,47,22,2017-02-04T11:23:23+00:00,-67.2906133333333,163.542473333333,2.0,2,1.982,-0.2607,2,33.9151,3,1027.2526,3,1446.52,3,322.508,1,353.30777,1,0.32337119436156464,2,0.30076784547209695,2,0.4228489361758398,2,0.3823397014254432,2,-6879.485162381958,9,0.59679,2
RUB320161220,47,22,2017-02-04T11:23:23+00:00,-67.2906133333333,163.542473333333,3.0,2,2.965,-0.2598,2,33.9153,2,1027.2574,2,1446.54,2,322.48,1,353.29873,1,0.3156866953287081,2,0.2938082290932736,2,0.4121243195225217,2,0.37287733860450517,2,-6879.485162380381,9,0.33012,2
RUB320161220,47,22,2017-02-04T11:23:23+00:00,-67.2906133333333,163.542473333333,4.0,2,3.947,-0.2593,2,33.9148,2,1027.2617,2,1446.55,2,322.395,1,353.29621,1,0.29457583270649285,2,0.2746652302816621,2,0.40346292530268885,2,0.36523096159362634,2,-6879.485162377942,9,0.24618,2
RUB320161220,47,22,2017-02-04T11:23:23+00:00,-67.2906133333333,163.542473333333,5.0,2,4.955,-0.2546,2,33.9146,2,1027.2662,2,1446.59,2,322.378,1,353.25356,1,0.29322829954978546,2,0.27344209670695735,2,0.38201832815044984,2,0.34628190893044286,2,-6879.485162366525,9,0.2104,2
RUB320161220,47,22,2017-02-04T11:23:23+00:00,-67.2906133333333,163.542473333333,6.0,2,5.945,-0.2546,2,33.916,2,1027.2721,2,1446.61,2,322.751,1,353.24889,1,0.3132268563011857,2,0.2915794816053249,2,0.41302187063283047,2,0.373669480154668,2,-6879.485162370104,9,0.13047,2
RUB320161220,47,22,2017-02-04T11:23:23+00:00,-67.2906133333333,163.542473333333,7.0,2,6.924,-0.2554,2,33.9156,2,1027.2765,2,1446.62,2,322.524,1,353.25751,1,0.3113659910428384,2,0.28989312792205874,2,0.42206859116249185,2,0.3816514009120788,2,-6879.485162370937,9,0.075977,2
RUB320161220,47,22,2017-02-04T11:23:23+00:00,-67.2906133333333,163.542473333333,8.0,2,7.916,-0.2547,2,33.9153,2,1027.2809,2,1446.64,2,322.165,1,353.25213,1,0.3127734153925197,2,0.2911685888914596,2,0.40967925115679543,2,0.37071920734417707,2,-6879.485162368546,9,0.063097,2
RUB320161220,47,22,2017-02-04T11:23:23+00:00,-67.2906133333333,163.542473333333,9.0,2,8.911,-0.253,2,33.9153,2,1027.2857,2,1446.66,2,322.275,1,353.23642,1,0.316475408865026,2,0.294522748418166,2,0.3753278778116219,2,0.3403647639360557,2,-6879.485162364604,9,0.061059,2
