CTD,20190916CURRSGCMR
# The Antarctic Circumnavigation Expedition was made possible by funding from the Swiss Polar Institute and Ferring Pharmaceuticals.
# Data license: This dataset is made available under the Open Data Commons Attribution License: http://opendatacommons.org/licenses/by/1.0.
# These data should be cited as: Henry, T., Robinson, C., Haumann, F.A., Thomas, J., Hutchings, J., Schuback, N., Tsukernik, M. and Leonard, K. (2019) Physical and biogeochemical oceanography from Conductivity, Temperature, Depth (CTD) rosette deployments during the Antarctic Circumnavigation Expedition (ACE). (Version 1.0), [Data set]. Zenodo. https://doi.org/10.5281/zenodo.3247384
# Depth in salt water in meters from pressure in decibars using latitude as input to calculate local gravity as per Fofonoff & Millard Jnr 1983 Unesco Techical Report in Marine Science no.44
NUMBER_HEADERS = 12
EXPOCODE = RUB320161220
SECT_ID = ACE03
EVENTNBR = 2201
STNNBR = 77
CASTNO = 1
CASTTYPE = downcast
BOTTOM_DATE = 20170227
BOTTOM_TIME = 2221
BOTTOM_LATITUDE = -54.9806783333333
BOTTOM_LONGITUDE = -54.9799716666667
BOTTOM_DEPTH = 1485.113
EXPOCODE,STNNBR,CASTNO,DATETIME_UTC,LATITUDE,LONGITUDE,CTDPRS,CTDPRS_FLAG_W,DEPTH,CTDTMP,CTDTMP_FLAG_W,CTDSAL,CTDSAL_FLAG_W,CTDDENS,CTDDENS_FLAG_W,CTDSOUND,CTDSOUND_FLAG_W,CTDOXY,CTDOXY_FLAG_W,CTDOXYSAT,CTDOXYSAT_FLAG_W,CTDFLUOR1,CTDFLUOR1_FLAG_W,CTDFLUOR1Q,CTDFLUOR1Q_FLAG_W,CTDFLUOR2,CTDFLUOR2_FLAG_W,CTDFLUOR2Q,CTDFLUOR2Q_FLAG_W,BACKSC,BACKSC_FLAG_W,PAR,PAR_FLAG_W
,,,YYYY-MM-DDTHH:MM:SS+HH:MM,N,E,DBAR,FLAG,METERS,ITS-90,FLAG,PSS-78,FLAG,KG/M^2,FLAG,M/S,FLAG,UMOL/KG,FLAG,UMOL/KG,FLAG,MG/M^3,FLAG,MG/M^3,FLAG,MG/M^3,FLAG,MG/M^3,FLAG,1/M,FLAG,UMOL/M^2/S,FLAG
RUB320161220,77,1,2017-02-27T22:21:02+00:00,-54.9806783333333,-54.9799716666667,3.0,4,2.921,6.6927,4,33.8483,4,1026.5668,4,1476.07,4,278.067,4,298.03839,4,0.16763768246843813,4,0.19101660969094567,4,0.1776043568835914,4,0.2044239812915354,4,-6879.4851487862725,9,1e-12,4
RUB320161220,77,1,2017-02-27T22:21:02+00:00,-54.9806783333333,-54.9799716666667,4.0,2,3.981,6.6919,2,33.8479,2,1026.5711,2,1476.08,2,277.693,4,298.04437,4,0.1884233994115989,2,0.19101660969094567,2,0.15701812725402114,2,0.2044239812915354,2,-6879.485148786572,9,1e-12,2
RUB320161220,77,1,2017-02-27T22:21:02+00:00,-54.9806783333333,-54.9799716666667,5.0,2,4.955,6.6909,2,33.8482,2,1026.5762,2,1476.1,2,277.505,4,298.05019,4,0.17677961396383818,2,0.19101660969094567,2,0.14920498349169886,2,0.2044239812915354,2,-6879.485148788859,9,1e-12,2
RUB320161220,77,1,2017-02-27T22:21:02+00:00,-54.9806783333333,-54.9799716666667,6.0,2,5.951,6.69,2,33.8482,2,1026.5809,2,1476.11,2,277.655,1,298.05641,1,0.1933647768070247,2,0.19101660969094567,2,0.1528291172604973,2,0.2044239812915354,2,-6879.485148790272,9,1e-12,2
RUB320161220,77,1,2017-02-27T22:21:02+00:00,-54.9806783333333,-54.9799716666667,7.0,2,6.932,6.6911,2,33.848,2,1026.5852,2,1476.13,2,278.166,1,298.04909,1,0.17365140512863278,2,0.19101660969094567,2,0.1394723476500796,2,0.2044239812915354,2,-6879.485148788067,9,1e-12,2
RUB320161220,77,1,2017-02-27T22:21:02+00:00,-54.9806783333333,-54.9799716666667,8.0,2,7.923,6.691,2,33.8483,2,1026.59,2,1476.14,2,278.34,1,298.04913,1,0.17901601849208873,2,0.19101660969094567,2,0.15553765300889946,2,0.2044239812915354,2,-6879.485148788941,9,1e-12,2
RUB320161220,77,1,2017-02-27T22:21:02+00:00,-54.9806783333333,-54.9799716666667,9.0,2,8.92,6.6912,2,33.8482,2,1026.5946,2,1476.16,2,278.661,1,298.04812,1,0.17688914318277252,2,0.19101660969094567,2,0.299628601733529,2,0.2044239812915354,2,-6879.485148788388,9,1e-12,2
RUB320161220,77,1,2017-02-27T22:21:02+00:00,-54.9806783333333,-54.9799716666667,10.0,2,9.912,6.6911,2,33.8482,2,1026.5992,2,1476.18,2,278.425,1,298.04871,1,0.16963871844119713,2,0.19101660969094567,2,0.19881001560151434,2,0.2044239812915354,2,-6879.485148788545,9,1e-12,2
RUB320161220,77,1,2017-02-27T22:21:02+00:00,-54.9806783333333,-54.9799716666667,11.0,2,10.904,6.6914,2,33.8482,2,1026.6037,2,1476.2,2,277.835,1,298.04649,1,0.17050984243380393,2,0.19101660969094567,2,0.14705573225941407,2,0.2044239812915354,2,-6879.485148788073,9,1e-12,2
RUB320161220,77,1,2017-02-27T22:21:02+00:00,-54.9806783333333,-54.9799716666667,12.0,2,11.893,6.6913,2,33.8481,2,1026.6083,2,1476.21,2,278.548,1,298.0478,1,0.17321456315798056,2,0.19101660969094567,2,0.15538579468551092,2,0.2044239812915354,2,-6879.485148787991,9,1e-12,2
RUB320161220,77,1,2017-02-27T22:21:02+00:00,-54.9806783333333,-54.9799716666667,13.0,2,12.878,6.6915,2,33.8482,2,1026.6129,2,1476.23,2,278.961,1,298.04624,1,0.18097082348375781,2,0.19101660969094567,2,0.22242658882161917,2,0.2044239812915354,2,-6879.485148787917,9,1e-12,2
RUB320161220,77,1,2017-02-27T22:21:02+00:00,-54.9806783333333,-54.9799716666667,14.0,2,13.873,6.6921,2,33.8482,2,1026.6175,2,1476.25,2,278.772,1,298.04196,1,0.19285424247080496,2,0.19101660969094567,2,0.15439818846764444,2,0.2044239812915354,2,-6879.4851487869755,9,1e-12,2
RUB320161220,77,1,2017-02-27T22:21:02+00:00,-54.9806783333333,-54.9799716666667,15.0,2,14.866,6.6934,2,33.8483,2,1026.6219,2,1476.27,2,278.514,1,298.03311,1,0.18020170002053398,2,0.19101660969094567,2,0.17665909361824547,2,0.2044239812915354,2,-6879.485148785174,9,1e-12,2
