date_time,latitude,longitude,fix_quality,number_satellites,horiz_dilution_of_position,altitude,altitude_units,geoid_height,geoid_height_units,device_id,speed,measureland_qualifier_flag_overall
2017-02-20T12:00:00+00:00,-56.7330966666667,-68.612525,1,15,0.7,36.2,M,,,64,0.6936955158531531,1
2017-02-20T13:00:00+00:00,-56.72425,-68.6458333333333,1,13,1.0,37.4,M,,,64,1.098654002398426,1
2017-02-20T14:00:00+00:00,-56.713055000000004,-68.6679316666667,1,14,0.7,34.3,M,,,64,3.982350597267537,1
2017-02-20T15:00:00+00:00,-56.731305000000006,-68.622515,1,14,0.7,35.8,M,,,64,0.9330441640047304,1
2017-02-20T16:00:00+00:00,-56.6253333333333,-68.6147116666667,1,13,1.0,41.2,M,,,64,10.809099093245996,1
2017-02-20T17:00:00+00:00,-56.5056433333333,-68.7011333333333,1,13,0.9,37.1,M,,,64,1.057273724941095,1
2017-02-20T18:00:00+00:00,-56.5058133333333,-68.70178666666669,1,17,0.7,35.5,M,,,64,0.3976016237369577,1
2017-02-20T19:00:00+00:00,-56.5083066666667,-68.6985,1,14,0.8,36.5,M,,,64,1.8012137284267469,1
2017-02-20T20:00:00+00:00,-56.5117,-68.69462,1,14,0.8,35.4,M,,,64,2.786712247821026,1
2017-02-20T21:00:00+00:00,-56.5084833333333,-68.6909266666667,1,16,0.7,37.9,M,,,64,1.4373825440581682,1
2017-02-20T22:00:00+00:00,-56.5044983333333,-68.6861666666667,1,15,0.7,36.5,M,,,64,3.0747939547343424,1
2017-02-20T23:00:00+00:00,-56.5780466666667,-68.6814866666667,1,18,0.7,36.7,M,,,64,10.005300490545986,1
2017-02-21T00:00:00+00:00,-56.591533088666715,-68.9150372821667,5,9,0.128,2.945,M,11.305,M,63,7.557137611542236,1
2017-02-21T01:00:00+00:00,-56.501594999999995,-69.167825,1,14,0.8,38.0,M,,,64,12.340885821461912,1
2017-02-21T02:00:00+00:00,-56.3718866666667,-69.4027016666667,1,15,0.7,38.0,M,,,64,11.246908451927435,1
2017-02-21T03:00:00+00:00,-56.257025,-69.6335083333333,1,15,0.7,35.6,M,,,64,5.467337628985285,1
2017-02-21T04:00:00+00:00,-56.25844,-69.66156,1,16,0.7,37.2,M,,,64,2.2303415674275517,1
2017-02-21T05:00:00+00:00,-56.2606333333333,-69.6844366666667,1,14,0.8,37.4,M,,,64,0.7000566231450905,1
2017-02-21T06:00:00+00:00,-56.18264,-69.8295866666667,1,14,0.7,34.1,M,,,64,13.418205347101756,1
2017-02-21T07:00:00+00:00,-56.0295166666667,-70.09642833333331,1,13,0.8,35.2,M,,,64,13.557016710421296,1
2017-02-21T08:00:00+00:00,-55.8739433333333,-70.3533066666667,1,16,0.7,34.2,M,,,64,11.288600666406545,1
2017-02-21T09:00:00+00:00,-55.7274366666667,-70.6193133333333,1,15,0.8,31.5,M,,,64,9.57418456425459,1
2017-02-21T10:00:00+00:00,-55.6098033333333,-70.8423816666667,1,14,0.8,29.4,M,,,64,9.588288375982957,1
2017-02-21T11:00:00+00:00,-55.4920416666667,-71.06143,1,15,0.8,29.6,M,,,64,10.343705428371756,1
2017-02-21T12:00:00+00:00,-55.3860383333333,-71.2653233333333,1,16,0.7,33.7,M,,,64,9.614965024781652,1
2017-02-21T13:00:00+00:00,-55.2891266666667,-71.43474499999998,1,14,0.9,34.0,M,,,64,8.66244977956502,1
2017-02-21T14:00:00+00:00,-55.1822833333333,-71.57415,1,14,0.8,34.1,M,,,64,8.619185990462215,1
2017-02-21T15:00:00+00:00,-55.0794566666667,-71.7204966666667,1,14,0.7,35.6,M,,,64,9.685666782872607,1
2017-02-21T16:00:00+00:00,-54.9749683333333,-71.869175,1,14,0.8,34.7,M,,,64,8.5242407238571,1
2017-02-21T17:00:00+00:00,-54.870201666666695,-72.0109166666667,1,13,0.9,31.6,M,,,64,6.7995491977851525,1
2017-02-21T18:00:00+00:00,-54.7722316666667,-72.115595,1,17,0.6,34.0,M,,,64,9.72877350441345,1
2017-02-21T19:00:00+00:00,-54.628866666666696,-72.130725,1,15,0.7,33.9,M,,,64,8.768188784573423,1
2017-02-21T20:00:00+00:00,-54.491666666666696,-72.0800833333333,1,14,0.7,33.2,M,,,64,10.394846759174996,1
2017-02-21T21:00:00+00:00,-54.3777116666667,-71.8467716666667,1,16,0.7,33.0,M,,,64,11.281749967315287,1
2017-02-21T22:00:00+00:00,-54.354736666666696,-71.5860616666667,1,15,0.8,33.3,M,,,64,9.244245742243665,1
2017-02-21T23:00:00+00:00,-54.352830000000004,-71.3194566666667,1,16,0.7,35.0,M,,,64,8.727591265630021,1
2017-02-22T00:00:00+00:00,-54.4147375423333,-71.1099182446667,5,11,0.128,3.46,M,12.016,M,63,8.963897003285748,1
2017-02-22T01:00:00+00:00,-54.3239666666667,-70.95215999999998,1,16,0.7,36.1,M,,,64,7.9630749618215795,1
2017-02-22T02:00:00+00:00,-54.201480000000004,-70.94083499999998,1,15,0.7,35.7,M,,,64,7.670019127934767,1
2017-02-22T03:00:00+00:00,-54.074905,-70.9777783333333,1,15,0.7,34.9,M,,,64,8.456362840292412,1
2017-02-22T04:00:00+00:00,-53.94628,-71.0083783333333,1,14,0.7,39.4,M,,,64,7.936676064046678,1
2017-02-22T05:00:00+00:00,-53.818638333333304,-70.9150466666667,1,12,0.9,33.4,M,,,64,9.203312211060188,1
2017-02-22T06:00:00+00:00,-53.675851666666695,-70.8563933333333,1,15,0.7,30.7,M,,,64,8.905271653479609,1
2017-02-22T07:00:00+00:00,-53.5338316666667,-70.8519116666667,1,13,0.8,29.4,M,,,64,8.329728253088797,1
2017-02-22T08:00:00+00:00,-53.3949916666667,-70.8619433333333,1,16,0.7,32.6,M,,,64,7.568146763948327,1
2017-02-22T09:00:00+00:00,-53.2807016666667,-70.8615433333333,1,15,0.8,33.4,M,,,64,6.484369371347492,1
2017-02-22T10:00:00+00:00,-53.1863033333333,-70.89483,1,14,0.8,29.8,M,,,64,0.7521277156724909,1
2017-02-22T11:00:00+00:00,-53.170145,-70.9066716666667,1,16,0.7,32.2,M,,,64,0.0,1
2017-02-22T12:00:00+00:00,-53.1701533333333,-70.906685,1,16,0.7,34.5,M,,,64,0.0,1
2017-02-22T13:00:00+00:00,-53.17017,-70.90666999999998,1,12,1.0,34.6,M,,,64,0.0,1
2017-02-22T14:00:00+00:00,-53.17015,-70.906655,1,14,0.7,31.8,M,,,64,0.0,1
2017-02-22T15:00:00+00:00,-53.170159999999996,-70.9066666666667,1,14,0.7,32.5,M,,,64,0.3602427481426408,1
2017-02-22T16:00:00+00:00,-53.170134999999995,-70.9066616666667,1,15,0.7,31.5,M,,,64,0.3602427512142552,1
2017-02-22T17:00:00+00:00,-53.170145,-70.9066883333333,1,14,0.8,29.9,M,,,64,0.0,1
2017-02-22T18:00:00+00:00,-53.17015,-70.9066766666667,1,17,0.7,29.3,M,,,64,0.0,1
2017-02-22T19:00:00+00:00,-53.1701483333333,-70.9066816666667,1,14,0.8,29.4,M,,,64,0.2159441673290754,1
2017-02-22T20:00:00+00:00,-53.1701566666667,-70.906665,1,16,0.7,32.1,M,,,64,0.0,1
2017-02-22T21:00:00+00:00,-53.17015,-70.9066633333333,1,17,0.7,29.3,M,,,64,0.0,1
2017-02-22T22:00:00+00:00,-53.1701516666667,-70.90668000000002,1,14,0.8,30.2,M,,,64,0.0,1
2017-02-22T23:00:00+00:00,-53.1701416666667,-70.9066666666667,1,16,0.7,30.9,M,,,64,0.0,1
2017-02-23T00:00:00+00:00,-53.1703286328333,-70.9065782546667,5,11,0.128,-1.682,M,12.84,M,63,0.008249035394617452,1
2017-02-23T01:00:00+00:00,-53.170134999999995,-70.9067,1,14,0.8,38.7,M,,,64,0.0,1
2017-02-23T02:00:00+00:00,-53.170145,-70.9066633333333,1,15,0.8,33.2,M,,,64,0.0,1
2017-02-23T03:00:00+00:00,-53.17015,-70.9066616666667,1,15,0.7,34.4,M,,,64,0.0,1
2017-02-23T04:00:00+00:00,-53.1701766666667,-70.9066716666667,1,14,0.7,32.7,M,,,64,0.36024274967844794,1
2017-02-23T05:00:00+00:00,-53.17015,-70.9066716666667,1,13,0.9,34.9,M,,,64,0.0,1
2017-02-23T06:00:00+00:00,-53.1701516666667,-70.9066766666667,1,15,0.7,31.0,M,,,64,0.0,1
2017-02-23T07:00:00+00:00,-53.1701483333333,-70.9066833333333,1,12,0.9,32.3,M,,,64,0.2159441562815713,1
2017-02-23T08:00:00+00:00,-53.1701633333333,-70.90668000000002,1,17,0.7,33.7,M,,,64,0.0,1
2017-02-23T09:00:00+00:00,-53.1701566666667,-70.9066883333333,1,17,0.7,34.8,M,,,64,0.0,1
2017-02-23T10:00:00+00:00,-53.1701433333333,-70.9066816666667,1,14,0.7,32.2,M,,,64,0.0,1
2017-02-23T11:00:00+00:00,-53.1701383333333,-70.9066816666667,1,15,0.8,34.5,M,,,64,0.0,1
2017-02-23T12:00:00+00:00,-53.17015,-70.9066733333333,1,17,0.6,31.8,M,,,64,0.0,1
2017-02-23T13:00:00+00:00,-53.170158333333305,-70.9066733333333,1,12,1.0,31.3,M,,,64,0.0,1
2017-02-23T14:00:00+00:00,-53.170159999999996,-70.906685,1,13,0.9,35.0,M,,,64,0.0,1
2017-02-23T15:00:00+00:00,-53.1701633333333,-70.9066816666667,1,14,0.7,34.7,M,,,64,0.21594408079297092,1
2017-02-23T16:00:00+00:00,-53.1701566666667,-70.9066766666667,1,16,0.7,33.6,M,,,64,0.0,1
2017-02-23T17:00:00+00:00,-53.170155,-70.9066883333333,1,14,0.8,31.8,M,,,64,0.0,1
2017-02-23T18:00:00+00:00,-53.170155,-70.9066866666667,1,16,0.7,29.8,M,,,64,0.21594413561983672,1
2017-02-23T19:00:00+00:00,-53.170145,-70.906695,1,14,0.8,31.5,M,,,64,0.21594418410431854,1
2017-02-23T20:00:00+00:00,-53.1701566666667,-70.9066783333333,1,16,0.7,32.9,M,,,64,0.0,1
2017-02-23T21:00:00+00:00,-53.170159999999996,-70.9066716666667,1,16,0.7,29.9,M,,,64,0.0,1
2017-02-23T22:00:00+00:00,-53.170155,-70.9066766666667,1,15,0.8,29.2,M,,,64,0.0,1
2017-02-23T23:00:00+00:00,-53.170146666666696,-70.9066783333333,1,16,0.7,31.5,M,,,64,0.0,1
2017-02-24T00:00:00+00:00,-53.170329554833295,-70.9065807976667,5,11,0.128,-0.749,M,12.84,M,63,0.008249022328667364,1
2017-02-24T01:00:00+00:00,-53.1701766666667,-70.90664833333331,1,13,1.0,34.8,M,,,64,0.4200079312677683,1
2017-02-24T02:00:00+00:00,-53.1701566666667,-70.906665,1,15,0.8,34.2,M,,,64,0.0,1
2017-02-24T03:00:00+00:00,-53.170146666666696,-70.9066583333333,1,15,0.7,35.1,M,,,64,0.0,1
2017-02-24T04:00:00+00:00,-53.170165000000004,-70.9066616666667,1,14,0.7,34.0,M,,,64,0.0,1
2017-02-24T05:00:00+00:00,-53.17015,-70.90666999999998,1,15,0.8,31.6,M,,,64,0.0,1
2017-02-24T06:00:00+00:00,-53.170155,-70.90666999999998,1,15,0.7,32.2,M,,,64,0.0,1
2017-02-24T07:00:00+00:00,-53.1701533333333,-70.9066833333333,1,14,0.8,32.2,M,,,64,0.0,1
2017-02-24T08:00:00+00:00,-53.1701516666667,-70.9066766666667,1,16,0.8,33.0,M,,,64,0.0,1
2017-02-24T09:00:00+00:00,-53.17015,-70.9066833333333,1,16,0.7,31.7,M,,,64,0.2159441478939496,1
2017-02-24T10:00:00+00:00,-53.170155,-70.9066816666667,1,13,0.8,28.2,M,,,64,0.0,1
2017-02-24T11:00:00+00:00,-53.1701633333333,-70.90669,1,15,0.8,31.2,M,,,64,0.0,1
2017-02-24T12:00:00+00:00,-53.1701716666667,-70.9066866666667,1,16,0.7,32.5,M,,,64,0.0,1
2017-02-24T13:00:00+00:00,-53.1701516666667,-70.9066816666667,1,12,1.0,30.7,M,,,64,0.0,1
2017-02-24T14:00:00+00:00,-53.170133333333304,-70.9066866666667,1,14,0.8,31.0,M,,,64,0.0,1
2017-02-24T15:00:00+00:00,-53.1701566666667,-70.9066783333333,1,14,0.7,31.5,M,,,64,0.0,1
2017-02-24T16:00:00+00:00,-53.170159999999996,-70.90668000000002,1,15,0.7,30.4,M,,,64,0.0,1
2017-02-24T17:00:00+00:00,-53.1701533333333,-70.90668000000002,1,15,0.8,27.5,M,,,64,0.21594414400745945,1
2017-02-24T18:00:00+00:00,-53.1701566666667,-70.9066833333333,1,16,0.7,28.0,M,,,64,0.0,1
2017-02-24T19:00:00+00:00,-53.170145,-70.9066816666667,1,15,0.8,30.3,M,,,64,0.0,1
2017-02-24T20:00:00+00:00,-53.1701566666667,-70.9066733333333,1,16,0.7,29.2,M,,,64,0.0,1
2017-02-24T21:00:00+00:00,-53.1701566666667,-70.9066733333333,1,15,0.8,27.5,M,,,64,0.2159441143434616,1
2017-02-24T22:00:00+00:00,-53.170165000000004,-70.90668000000002,1,14,0.9,30.8,M,,,64,0.0,1
2017-02-24T23:00:00+00:00,-53.170158333333305,-70.9066866666667,1,17,0.7,32.6,M,,,64,0.0,1
2017-02-25T00:00:00+00:00,-53.1703316051667,-70.9065739948333,5,11,0.128,-0.986,M,12.84,M,63,0.010302927173689459,1
2017-02-25T01:00:00+00:00,-53.1701633333333,-70.90666999999998,1,13,0.9,35.1,M,,,64,0.21594409184047125,1
2017-02-25T02:00:00+00:00,-53.170146666666696,-70.9066766666667,1,17,0.6,33.8,M,,,64,0.0,1
2017-02-25T03:00:00+00:00,-53.1701566666667,-70.9066733333333,1,14,0.8,33.6,M,,,64,0.0,1
2017-02-25T04:00:00+00:00,-53.170166666666695,-70.906675,1,13,0.8,33.9,M,,,64,0.0,1
2017-02-25T05:00:00+00:00,-53.1701616666667,-70.9066733333333,1,12,0.9,32.6,M,,,64,0.0,1
2017-02-25T06:00:00+00:00,-53.1701566666667,-70.9066883333333,1,14,0.9,31.7,M,,,64,0.0,1
2017-02-25T07:00:00+00:00,-53.170155,-70.906685,1,13,0.8,29.6,M,,,64,0.0,1
2017-02-25T08:00:00+00:00,-53.170158333333305,-70.9066866666667,1,17,0.7,33.2,M,,,64,0.3602427481426408,1
2017-02-25T09:00:00+00:00,-53.1701633333333,-70.9066966666667,1,15,0.7,34.5,M,,,64,0.0,1
2017-02-25T10:00:00+00:00,-53.170159999999996,-70.9067033333333,1,15,0.7,33.9,M,,,64,0.42000796739487134,1
2017-02-25T11:00:00+00:00,-53.170145,-70.9066916666667,1,15,0.8,32.4,M,,,64,0.0,1
2017-02-25T12:00:00+00:00,-53.1701516666667,-70.9066783333333,1,16,0.7,32.5,M,,,64,0.36024274967844794,1
2017-02-25T13:00:00+00:00,-53.1701566666667,-70.9066766666667,1,12,1.0,32.7,M,,,64,0.0,1
2017-02-25T14:00:00+00:00,-53.17015,-70.9066733333333,1,15,0.7,34.6,M,,,64,0.0,1
2017-02-25T15:00:00+00:00,-53.1701483333333,-70.9066616666667,1,15,0.7,31.9,M,,,64,0.0,1
2017-02-25T16:00:00+00:00,-53.1701566666667,-70.9066583333333,1,15,0.7,30.9,M,,,64,0.0,1
2017-02-25T17:00:00+00:00,-53.1701516666667,-70.9066833333333,1,15,0.7,30.0,M,,,64,0.0,1
2017-02-25T18:00:00+00:00,-53.170155,-70.9066866666667,1,14,0.8,30.4,M,,,64,0.0,1
2017-02-25T19:00:00+00:00,-53.170146666666696,-70.90669333333331,1,15,0.7,30.2,M,,,64,0.0,1
2017-02-25T20:00:00+00:00,-53.1701633333333,-70.906685,1,17,0.6,31.9,M,,,64,0.0,1
2017-02-25T21:00:00+00:00,-53.1701616666667,-70.9066833333333,1,16,0.7,29.5,M,,,64,0.0,1
2017-02-25T22:00:00+00:00,-53.1701516666667,-70.90668000000002,1,14,0.9,28.1,M,,,64,0.0,1
2017-02-25T23:00:00+00:00,-53.1701616666667,-70.9066966666667,1,17,0.7,31.8,M,,,64,0.0,1
2017-02-26T00:00:00+00:00,-53.170331160166704,-70.90658143350001,5,11,0.128,-0.835,M,12.84,M,63,0.025431829814921984,1
2017-02-26T02:00:00+00:00,-53.11375,-70.73339666666669,1,15,0.8,32.2,M,,,64,14.141613340921126,1
2017-02-26T03:00:00+00:00,-52.9420866666667,-70.4889616666667,1,15,0.8,32.0,M,,,64,11.420042464077964,1
2017-02-26T04:00:00+00:00,-52.7626233333333,-70.46390833333331,1,12,0.8,31.0,M,,,64,11.483077593986811,1
2017-02-26T05:00:00+00:00,-52.696615,-70.1483933333333,1,12,1.0,27.4,M,,,64,14.052835809458225,1
2017-02-26T06:00:00+00:00,-52.603035,-69.77815,1,15,0.7,29.2,M,,,64,15.782613488869591,1
2017-02-26T07:00:00+00:00,-52.3991433333333,-69.3973966666667,1,13,0.8,27.3,M,,,64,19.788688059298106,1
2017-02-26T08:00:00+00:00,-52.381585,-68.9713466666667,1,15,0.8,27.9,M,,,64,16.202892267305874,1
2017-02-26T09:00:00+00:00,-52.4835366666667,-68.59488,1,15,0.7,29.8,M,,,64,13.968878011165533,1
2017-02-26T10:00:00+00:00,-52.608606666666695,-68.2906266666667,1,15,0.7,35.6,M,,,64,13.330902309761894,1
2017-02-26T11:00:00+00:00,-52.6641533333333,-67.9565583333333,1,14,0.8,37.0,M,,,64,12.97073894506364,1
2017-02-26T12:00:00+00:00,-52.6660033333333,-67.5810583333333,1,14,0.8,34.2,M,,,64,13.331715820122394,1
2017-02-26T13:00:00+00:00,-52.66735500000001,-67.1958733333333,1,10,1.1,32.7,M,,,64,13.76336816072311,1
2017-02-26T14:00:00+00:00,-52.7341416666667,-66.826785,1,14,0.8,33.9,M,,,64,15.39298249811501,1
2017-02-26T15:00:00+00:00,-52.877346666666696,-66.4789633333333,1,14,0.7,34.1,M,,,64,15.883077411624019,1
2017-02-26T16:00:00+00:00,-53.02428000000001,-66.11404499999999,1,14,0.8,30.5,M,,,64,16.454806030134222,1
2017-02-26T17:00:00+00:00,-53.17167,-65.742345,1,17,0.7,27.9,M,,,64,15.576049874175515,1
2017-02-26T18:00:00+00:00,-53.3151616666667,-65.3778083333333,1,16,0.7,28.1,M,,,64,14.832408139405626,1
2017-02-26T19:00:00+00:00,-53.4538433333333,-65.0447733333333,1,15,0.7,30.1,M,,,64,14.417001679093318,1
2017-02-26T20:00:00+00:00,-53.5772433333333,-64.7262333333333,1,16,0.7,30.3,M,,,64,14.007677011734106,1
2017-02-26T21:00:00+00:00,-53.6978533333333,-64.4303633333333,1,15,0.8,29.6,M,,,64,11.938604156095279,1
2017-02-26T22:00:00+00:00,-53.81338,-64.1369566666667,1,16,0.7,31.5,M,,,64,13.224833405178636,1
2017-02-26T23:00:00+00:00,-53.9378866666667,-63.814585,1,17,0.7,29.2,M,,,64,14.348616832694145,1
2017-02-27T00:00:00+00:00,-54.0632156808333,-63.491309897,5,10,0.128,-4.34,M,14.695,M,63,13.751428732189204,1
2017-02-27T01:00:00+00:00,-54.19665500000001,-63.1693216666667,1,14,0.8,29.7,M,,,64,13.867923880348412,1
2017-02-27T02:00:00+00:00,-54.32564,-62.8381,1,15,0.7,30.1,M,,,64,15.10354969533302,1
2017-02-27T03:00:00+00:00,-54.4666833333333,-62.492541666666696,1,15,0.8,30.2,M,,,64,15.45671541498149,1
2017-02-27T04:00:00+00:00,-54.6028283333333,-62.1120216666667,1,12,0.8,31.4,M,,,64,16.630387183957854,1
2017-02-27T05:00:00+00:00,-54.717311666666696,-61.724059999999994,1,15,0.7,32.8,M,,,64,16.093661395025745,1
2017-02-27T06:00:00+00:00,-54.8250866666667,-61.3023666666667,1,15,0.9,30.2,M,,,64,16.665064990947045,1
2017-02-27T07:00:00+00:00,-54.8812333333333,-60.8471183333333,1,14,0.7,31.7,M,,,64,15.066871799589913,1
2017-02-27T08:00:00+00:00,-54.9283233333333,-60.4119983333333,1,17,0.7,36.7,M,,,64,15.115525792382154,1
2017-02-27T09:00:00+00:00,-54.9764066666667,-59.9891916666667,1,15,0.7,34.4,M,,,64,14.100358996253949,1
2017-02-27T10:00:00+00:00,-55.0193,-59.581355,1,14,0.8,32.9,M,,,64,13.912159109088712,1
2017-02-27T11:00:00+00:00,-55.0604133333333,-59.1686433333333,1,15,0.9,34.6,M,,,64,14.77700744795048,1
2017-02-27T12:00:00+00:00,-55.1032416666667,-58.75485,1,15,0.7,38.1,M,,,64,15.458079886169585,1
2017-02-27T13:00:00+00:00,-55.1300283333333,-58.4623966666667,1,14,0.9,37.6,M,,,64,2.489768039029214,1
2017-02-27T14:00:00+00:00,-55.11629,-58.0985283333333,1,14,0.8,38.3,M,,,64,14.462352634882949,1
2017-02-27T15:00:00+00:00,-55.1045916666667,-57.6975516666667,1,15,0.7,35.2,M,,,64,13.516255434705247,1
2017-02-27T16:00:00+00:00,-55.090559999999996,-57.29734000000001,1,15,0.7,34.6,M,,,64,13.316625041987242,1
2017-02-27T17:00:00+00:00,-55.0741866666667,-56.887396666666696,1,17,0.7,33.9,M,,,64,12.968549235464359,1
2017-02-27T18:00:00+00:00,-55.055519999999994,-56.4512016666667,1,16,0.8,36.4,M,,,64,16.034581916755794,1
2017-02-27T19:00:00+00:00,-55.0376966666667,-55.9978766666667,1,16,0.7,35.0,M,,,64,15.726051961896285,1
2017-02-27T20:00:00+00:00,-55.0219966666667,-55.5465216666667,1,17,0.6,32.6,M,,,64,14.666878878526536,1
2017-02-27T21:00:00+00:00,-55.0004433333333,-55.097828333333304,1,13,0.9,31.8,M,,,64,15.563683672049212,1
2017-02-27T22:00:00+00:00,-54.9877216666667,-54.99181,1,15,0.8,31.8,M,,,64,3.4084653112572303,1
2017-02-27T23:00:00+00:00,-54.9679016666667,-54.960461666666696,1,17,0.7,35.0,M,,,64,0.5484766135122763,1
2017-02-28T00:00:00+00:00,-54.9493696848333,-54.9230128605,5,7,0.128,1.789,M,13.85,M,63,1.7041845900961847,1
2017-02-28T01:00:00+00:00,-54.9186166666667,-54.902134999999994,1,14,0.8,36.0,M,,,64,0.6211370804984121,1
2017-02-28T02:00:00+00:00,-54.891675,-54.8691733333333,1,15,0.8,31.4,M,,,64,2.523673854351185,1
2017-02-28T03:00:00+00:00,-54.8585233333333,-54.816584999999996,1,16,0.8,32.5,M,,,64,1.9056061592012727,1
2017-02-28T04:00:00+00:00,-54.879831666666696,-54.5800033333333,1,14,0.8,31.8,M,,,64,15.957880662561426,1
2017-02-28T05:00:00+00:00,-54.90034,-54.1399933333333,1,15,0.7,30.9,M,,,64,13.848946832187107,1
2017-02-28T06:00:00+00:00,-54.96331,-53.750975,1,15,0.8,32.2,M,,,64,14.488416153754539,1
2017-02-28T07:00:00+00:00,-54.9957266666667,-53.3685533333333,1,14,0.7,32.1,M,,,64,13.4514789012467,1
2017-02-28T08:00:00+00:00,-54.997801666666696,-52.9687633333333,1,17,0.7,35.9,M,,,64,13.849436451142369,1
2017-02-28T09:00:00+00:00,-54.997640000000004,-52.568765,1,15,0.7,36.0,M,,,64,12.610119560232695,1
2017-02-28T10:00:00+00:00,-54.99969,-52.181761666666695,1,14,0.8,37.3,M,,,64,13.680225140641182,1
2017-02-28T11:00:00+00:00,-54.9992466666667,-51.7874883333333,1,15,0.8,38.7,M,,,64,14.275706773021724,1
2017-02-28T12:00:00+00:00,-55.0023116666667,-51.400659999999995,1,15,0.7,38.9,M,,,64,13.434795160082714,1
2017-02-28T13:00:00+00:00,-54.999035,-51.015855,1,13,0.9,36.9,M,,,64,13.474472709184036,1
2017-02-28T14:00:00+00:00,-54.9953333333333,-50.62317,1,14,0.8,37.3,M,,,64,13.75737384598717,1
2017-02-28T15:00:00+00:00,-54.9984316666667,-50.2166233333333,1,14,0.8,38.1,M,,,64,14.055785652925909,1
2017-02-28T16:00:00+00:00,-54.996465,-50.0367416666667,1,15,0.7,36.6,M,,,64,0.36024274967844794,1
2017-02-28T17:00:00+00:00,-54.9970466666667,-50.0316633333333,1,17,0.7,32.6,M,,,64,12.398517548710489,1
2017-02-28T18:00:00+00:00,-54.99446999999999,-49.621675,1,16,0.8,33.0,M,,,64,14.506178956619095,1
2017-02-28T19:00:00+00:00,-55.0001666666667,-49.2039866666667,1,14,0.8,36.0,M,,,64,14.468297507308426,1
2017-02-28T20:00:00+00:00,-54.9593283333333,-48.790515,1,15,0.7,36.3,M,,,64,14.085585672952336,1
2017-02-28T21:00:00+00:00,-54.91007,-48.3818416666667,1,15,0.8,34.7,M,,,64,14.532835770801814,1
2017-02-28T22:00:00+00:00,-54.8540816666667,-47.9798333333333,1,16,0.8,36.0,M,,,64,13.662434347055314,1
2017-02-28T23:00:00+00:00,-54.798730000000006,-47.5902116666667,1,16,0.8,40.2,M,,,64,13.669674876056636,1
