"","date_time","latitude","longitude","fix_quality","number_satellites","horiz_dilution_of_position","altitude","altitude_units","geoid_height","geoid_height_units","device_id","speed","measureland_qualifier_flag_overall"
"262","2017-01-11T21:00:00+00:00",-55.17498,98.6181383333333,1,14,0.8,34.4,"M",NA,"",64,13.8100063079948,1
"263","2017-01-11T22:00:00+00:00",-55.1576666666667,99.0017833333333,1,15,0.8,34.1,"M",NA,"",64,12.6036766490627,1
"264","2017-01-11T23:00:00+00:00",-55.1160516666667,99.3950283333333,1,16,0.6,35.1,"M",NA,"",64,15.1114151127718,1
"265","2017-01-12T00:00:00+00:00",-55.0752475976667,99.7948648451667,5,8,0.128,2220,"M",-1.495,"M",63,14.1960035607003,1
"266","2017-01-12T01:00:00+00:00",-55.0330466666667,100.191376666667,1,15,0.7,36.7,"M",NA,"",64,13.4968144757377,1
"267","2017-01-12T02:00:00+00:00",-54.9975066666667,100.583805,1,17,0.7,36.1,"M",NA,"",64,13.8693822868193,1
"268","2017-01-12T03:00:00+00:00",-54.9485016666667,100.980786666667,1,17,0.7,33.9,"M",NA,"",64,13.8857575058001,1
"269","2017-01-12T04:00:00+00:00",-54.9102933333333,101.380393333333,1,13,0.8,34.9,"M",NA,"",64,15.1560413936862,1
"270","2017-01-12T05:00:00+00:00",-54.8782133333333,101.776188333333,1,15,0.7,34.5,"M",NA,"",64,13.6437751130405,1
"271","2017-01-12T06:00:00+00:00",-54.8389866666667,102.172205,1,15,0.8,38.7,"M",NA,"",64,14.18035674698,1
"272","2017-01-12T07:00:00+00:00",-54.7952266666667,102.580346666667,1,15,0.7,35.5,"M",NA,"",64,14.6974087424637,1
"273","2017-01-12T08:00:00+00:00",-54.7547916666667,102.986188333333,1,16,0.7,34.2,"M",NA,"",64,13.1414421737375,1
"274","2017-01-12T09:00:00+00:00",-54.715205,103.373228333333,1,17,0.6,33.8,"M",NA,"",64,13.7589703074535,1
"275","2017-01-12T10:00:00+00:00",-54.6894116666667,103.758403333333,1,14,0.8,35.4,"M",NA,"",64,14.11740923549,1
"276","2017-01-12T11:00:00+00:00",-54.648305,104.138756666667,1,16,0.7,36.8,"M",NA,"",64,13.8176472132182,1
"277","2017-01-12T12:00:00+00:00",-54.6004283333333,104.524455,1,16,0.7,33.8,"M",NA,"",64,14.6180400756688,1
"278","2017-01-12T13:00:00+00:00",-54.5552866666667,104.922128333333,1,15,0.8,34.1,"M",NA,"",64,14.0860861807666,1
"279","2017-01-12T14:00:00+00:00",-54.5158716666667,105.325391666667,1,17,0.7,34.4,"M",NA,"",64,14.5087733629972,1
"280","2017-01-12T15:00:00+00:00",-54.4809416666667,105.713965,1,17,0.7,33.7,"M",NA,"",64,13.1004929203434,1
"281","2017-01-12T16:00:00+00:00",-54.4394166666667,106.09626,1,16,0.7,33.6,"M",NA,"",64,13.1678563461865,1
"282","2017-01-12T17:00:00+00:00",-54.4007683333333,106.484426666667,1,16,0.7,34.7,"M",NA,"",64,14.1371734474318,1
"283","2017-01-12T18:00:00+00:00",-54.3607683333333,106.875206666667,1,16,0.7,35,"M",NA,"",64,13.0049892116797,1
"284","2017-01-12T19:00:00+00:00",-54.321055,107.26295,1,12,0.9,34.5,"M",NA,"",64,14.2422696700598,1
"285","2017-01-12T20:00:00+00:00",-54.2802783333333,107.658011666667,1,16,0.7,35.9,"M",NA,"",64,14.6232393531664,1
"286","2017-01-12T21:00:00+00:00",-54.2372966666667,108.050796666667,1,14,0.8,34.3,"M",NA,"",64,13.0879552994042,1
"287","2017-01-12T22:00:00+00:00",-54.20173,108.437643333333,1,14,0.8,35.8,"M",NA,"",64,13.5844492584426,1
"288","2017-01-12T23:00:00+00:00",-54.1624566666667,108.8179,1,17,0.7,36.5,"M",NA,"",64,14.354744325216,1
"289","2017-01-13T00:00:00+00:00",-54.1203924178333,109.193231487167,5,8,0.128,2220,"M",-14.38,"M",63,13.6593322379517,1
"290","2017-01-13T01:00:00+00:00",-54.0816733333333,109.561546666667,1,14,0.8,36.4,"M",NA,"",64,12.3857454041307,1
"291","2017-01-13T02:00:00+00:00",-54.0496516666667,109.926675,1,17,0.7,36.8,"M",NA,"",64,14.8092711872622,1
"292","2017-01-13T03:00:00+00:00",-54.0137916666667,110.289125,1,15,0.8,35.6,"M",NA,"",64,12.2982845443013,1
"293","2017-01-13T04:00:00+00:00",-53.9754383333333,110.65186,1,12,1.1,34.6,"M",NA,"",64,12.0600092425135,1
"294","2017-01-13T05:00:00+00:00",-53.9359483333333,111.017941666667,1,14,0.7,35.6,"M",NA,"",64,13.8269174739907,1
"295","2017-01-13T06:00:00+00:00",-53.8994116666667,111.379955,1,15,0.7,34,"M",NA,"",64,11.9354041390179,1
"296","2017-01-13T07:00:00+00:00",-53.8615733333333,111.738036666667,1,14,0.8,34.1,"M",NA,"",64,10.6468496217705,1
"297","2017-01-13T08:00:00+00:00",-53.824865,112.093763333333,1,16,0.7,30.8,"M",NA,"",64,14.7436039146444,1
"298","2017-01-13T09:00:00+00:00",-53.8009568531667,112.375017960833,5,10,0.128,-1.44,"M",-15.766,"M",63,1.94554507286154,1
"299","2017-01-13T10:00:00+00:00",-53.7653396605,112.6699929555,5,7,0.128,0.091,"M",-16.03,"M",63,13.282919888717,1
"300","2017-01-13T11:00:00+00:00",-53.7279242196667,113.027402218167,5,8,0.128,1.113,"M",-16.36,"M",63,12.6776432930524,1
"301","2017-01-13T12:00:00+00:00",-53.691845,113.384481666667,1,17,0.7,33.4,"M",NA,"",64,12.2913498911049,1
"302","2017-01-13T13:00:00+00:00",-53.6561533333333,113.734233333333,1,15,0.8,33.8,"M",NA,"",64,12.5934648075061,1
"303","2017-01-13T14:00:00+00:00",-53.61874,114.084038333333,1,17,0.8,31.7,"M",NA,"",64,13.0017216223816,1
"304","2017-01-13T15:00:00+00:00",-53.5849466666667,114.426188333333,1,17,0.7,31.6,"M",NA,"",64,10.2807796073946,1
"305","2017-01-13T16:00:00+00:00",-53.55067,114.754835,1,16,0.7,35.3,"M",NA,"",64,12.4161481375866,1
"306","2017-01-13T17:00:00+00:00",-53.5172433333333,115.07693,1,7,1.3,28.4,"M",NA,"",64,12.3411769121526,1
"307","2017-01-13T18:00:00+00:00",-53.4833716666667,115.39467,1,16,0.7,31.1,"M",NA,"",64,11.199227171884,1
"308","2017-01-13T19:00:00+00:00",-53.4512,115.713776666667,1,5,2.1,35.4,"M",NA,"",64,12.6505678899821,1
"309","2017-01-13T20:00:00+00:00",-53.4181616666667,116.034148333333,1,16,0.7,33.2,"M",NA,"",64,9.98490390988255,1
"310","2017-01-13T21:00:00+00:00",-53.38361,116.353506666667,1,15,0.7,30.7,"M",NA,"",64,8.59473630742051,1
"311","2017-01-13T22:00:00+00:00",-53.349305,116.683646666667,1,13,0.9,32.5,"M",NA,"",64,13.8507535951728,1
"312","2017-01-13T23:00:00+00:00",-53.3096066666667,117.030686666667,1,14,0.9,35.5,"M",NA,"",64,12.033995325612,1
"313","2017-01-14T00:00:00+00:00",-53.273957475,117.405061562833,5,7,0.128,0.843,"M",-21,"M",63,13.3594732176285,1
"314","2017-01-14T01:00:00+00:00",-53.23509,117.785968333333,1,15,0.7,32.6,"M",NA,"",64,14.130388080158,1
"315","2017-01-14T02:00:00+00:00",-53.1971916666667,118.120413333333,1,16,0.7,35.4,"M",NA,"",64,0.5621985875707,1
"316","2017-01-14T03:00:00+00:00",-53.1976283333333,118.136505,1,14,0.9,34.7,"M",NA,"",64,1.68658565080581,1
"317","2017-01-14T04:00:00+00:00",-53.20881,118.154263333333,1,13,0.8,35.5,"M",NA,"",64,1.16368591687133,1
"318","2017-01-14T05:00:00+00:00",-53.226195,118.17951,1,15,0.7,34.4,"M",NA,"",64,2.60685556690641,1
"319","2017-01-14T06:00:00+00:00",-53.2481683333333,118.207618333333,1,16,0.7,36.2,"M",NA,"",64,2.32707799794418,1
"320","2017-01-14T07:00:00+00:00",-53.23559,118.21324,1,14,0.8,35.9,"M",NA,"",64,2.88999637011327,1
"321","2017-01-14T08:00:00+00:00",-53.1843116666667,118.32595,1,18,0.6,33.1,"M",NA,"",64,13.7445189516838,1
"322","2017-01-14T09:00:00+00:00",-53.0887566666667,118.669501666667,1,15,0.7,35.1,"M",NA,"",64,14.1042756815885,1
"323","2017-01-14T10:00:00+00:00",-52.9897066666667,119.002238333333,1,15,0.7,35.3,"M",NA,"",64,13.0938215890834,1
"324","2017-01-14T11:00:00+00:00",-52.8914016666667,119.329171666667,1,15,0.8,36.4,"M",NA,"",64,12.9743031395412,1
"325","2017-01-14T12:00:00+00:00",-52.807755,119.657946666667,1,17,0.7,33.7,"M",NA,"",64,12.5070346297848,1
"326","2017-01-14T13:00:00+00:00",-52.7221733333333,119.987268333333,1,15,0.7,34.2,"M",NA,"",64,11.8359243856481,1
"327","2017-01-14T14:00:00+00:00",-52.639195,120.324315,1,17,0.7,32,"M",NA,"",64,13.7019350114088,1
"328","2017-01-14T15:00:00+00:00",-52.551585,120.67163,1,17,0.7,34.4,"M",NA,"",64,13.4199053369882,1
"329","2017-01-14T16:00:00+00:00",-52.460705,121.02226,1,14,0.9,31.7,"M",NA,"",64,13.3591327568555,1
"330","2017-01-14T17:00:00+00:00",-52.3742916666667,121.372258333333,1,7,1.3,28.8,"M",NA,"",64,13.9976394374851,1
"331","2017-01-14T18:00:00+00:00",-52.2818016666667,121.71475,1,7,1.5,37.2,"M",NA,"",64,13.4937374050611,1
"332","2017-01-14T19:00:00+00:00",-52.19583,122.058858333333,1,6,1.4,37.8,"M",NA,"",64,14.4484340947128,1
"333","2017-01-14T20:00:00+00:00",-52.10413,122.40239,1,16,0.7,34.7,"M",NA,"",64,13.7212787823755,1
"334","2017-01-14T21:00:00+00:00",-52.0148666666667,122.748388333333,1,15,0.8,30.2,"M",NA,"",64,13.2384556124539,1
"335","2017-01-14T22:00:00+00:00",-51.9255416666667,123.091298333333,1,14,0.8,34.5,"M",NA,"",64,13.5098617962092,1
"336","2017-01-14T23:00:00+00:00",-51.8371216666667,123.432296666667,1,14,0.8,34.2,"M",NA,"",64,13.7435182861278,1
"337","2017-01-15T00:00:00+00:00",-51.7518072126667,123.772639846667,5,7,0.128,-1.102,"M",-22.27,"M",63,13.6529638077938,1
"338","2017-01-15T01:00:00+00:00",-51.6616833333333,124.11212,1,13,0.8,35.7,"M",NA,"",64,13.3330557953323,1
"339","2017-01-15T02:00:00+00:00",-51.573595,124.452913333333,1,15,0.7,34.4,"M",NA,"",64,13.5940992862392,1
"340","2017-01-15T03:00:00+00:00",-51.4832,124.78945,1,13,0.8,34.1,"M",NA,"",64,12.813568731407,1
"341","2017-01-15T04:00:00+00:00",-51.3953383333333,125.125738333333,1,14,0.8,32.8,"M",NA,"",64,14.7016473807513,1
"342","2017-01-15T05:00:00+00:00",-51.3059733333333,125.470386666667,1,16,0.7,31.7,"M",NA,"",64,13.3739359686167,1
"343","2017-01-15T06:00:00+00:00",-51.2135066666667,125.819458333333,1,15,0.7,32.4,"M",NA,"",64,14.2131489922471,1
"344","2017-01-15T07:00:00+00:00",-51.1228233333333,126.165486666667,1,14,0.7,33.1,"M",NA,"",64,14.5564473153228,1
"345","2017-01-15T08:00:00+00:00",-51.0298,126.514035,1,16,0.7,33.4,"M",NA,"",64,14.3939131469035,1
"346","2017-01-15T09:00:00+00:00",-50.9435016666667,126.805873333333,1,14,0.8,33.7,"M",NA,"",64,15.6286715251107,1
"347","2017-01-15T10:00:00+00:00",-50.8595716666667,127.174025,1,13,0.8,33.8,"M",NA,"",64,15.5239993722302,1
"348","2017-01-15T11:00:00+00:00",-50.7601083333333,127.531758333333,1,12,0.9,34.9,"M",NA,"",64,14.3596283199285,1
"349","2017-01-15T12:00:00+00:00",-50.6638483333333,127.891995,1,15,0.8,33.2,"M",NA,"",64,14.5914787939644,1
"350","2017-01-15T13:00:00+00:00",-50.5679633333333,128.25204,1,15,0.8,32.7,"M",NA,"",64,15.5248249392451,1
"351","2017-01-15T14:00:00+00:00",-50.4714966666667,128.609215,1,17,0.7,32.1,"M",NA,"",64,14.3542222375022,1
"352","2017-01-15T15:00:00+00:00",-50.3760383333333,128.964331666667,1,16,0.7,34,"M",NA,"",64,13.1795507130373,1
"353","2017-01-15T16:00:00+00:00",-50.2854033333333,129.309878333333,1,15,0.9,32.1,"M",NA,"",64,14.4292792083766,1
"354","2017-01-15T17:00:00+00:00",-50.1918933333333,129.65553,1,15,0.7,33.8,"M",NA,"",64,14.6410651004781,1
"355","2017-01-15T18:00:00+00:00",-50.095055,130.015383333333,1,16,0.7,33.1,"M",NA,"",64,16.221992450007,1
"356","2017-01-15T19:00:00+00:00",-49.991295,130.384946666667,1,12,1.1,32,"M",NA,"",64,14.9740795730877,1
"357","2017-01-15T20:00:00+00:00",-49.897825,130.760513333333,1,16,0.7,33.8,"M",NA,"",64,15.0225995174067,1
"358","2017-01-15T21:00:00+00:00",-49.7960116666667,131.127716666667,1,15,0.8,31.6,"M",NA,"",64,14.2772758917098,1
"359","2017-01-15T22:00:00+00:00",-49.6955416666667,131.489385,1,13,0.9,34.3,"M",NA,"",64,14.6344109122913,1
"360","2017-01-15T23:00:00+00:00",-49.596995,131.844073333333,1,15,0.7,36.2,"M",NA,"",64,16.0132105967039,1
"361","2017-01-16T00:00:00+00:00",-49.4981650351667,132.202601130667,5,7,0.128,-0.357,"M",-21.53,"M",63,15.2337982078188,1
"362","2017-01-16T01:00:00+00:00",-49.39819,132.558156666667,1,11,0.9,32.2,"M",NA,"",64,14.4145507359232,1
"363","2017-01-16T02:00:00+00:00",-49.2999216666667,132.90248,1,14,0.7,34.7,"M",NA,"",64,14.7490159914981,1
"364","2017-01-16T03:00:00+00:00",-49.2081183333333,133.246826666667,1,11,1,34.4,"M",NA,"",64,15.2165367044102,1
"365","2017-01-16T04:00:00+00:00",-49.124565,133.556741666667,1,15,0.7,35.8,"M",NA,"",64,2.1521046294767,1
"366","2017-01-16T05:00:00+00:00",-49.07277,133.756655,1,16,0.6,36.5,"M",NA,"",64,14.9952738381371,1
"367","2017-01-16T06:00:00+00:00",-48.9837133333333,134.087051666667,1,14,0.8,35.7,"M",NA,"",64,14.7420669420679,1
"368","2017-01-16T07:00:00+00:00",-48.891925,134.413441666667,1,15,0.7,35.3,"M",NA,"",64,13.8839084899158,1
"369","2017-01-16T08:00:00+00:00",-48.793485,134.652566666667,1,18,0.6,33.4,"M",NA,"",64,13.8770610473781,1
"370","2017-01-16T09:00:00+00:00",-48.70922,134.970815,1,13,1,34.5,"M",NA,"",64,13.5616609857044,1
"371","2017-01-16T10:00:00+00:00",-48.635345,135.292123333333,1,13,0.8,34.4,"M",NA,"",64,13.013251884496,1
"372","2017-01-16T11:00:00+00:00",-48.5588316666667,135.616158333333,1,12,0.9,34.7,"M",NA,"",64,13.4765049486846,1
"373","2017-01-16T12:00:00+00:00",-48.470145,135.93441,1,16,0.7,33.7,"M",NA,"",64,12.6741859280677,1
"374","2017-01-16T13:00:00+00:00",-48.3825816666667,136.262493333333,1,8,1.5,37.6,"M",NA,"",64,14.805638435192,1
"375","2017-01-16T14:00:00+00:00",-48.2940616666667,136.59564,1,8,1.6,35.3,"M",NA,"",64,14.4758475595138,1
"376","2017-01-16T15:00:00+00:00",-48.1951366666667,136.931341666667,1,7,1.7,35.2,"M",NA,"",64,14.9394029356991,1
"377","2017-01-16T16:00:00+00:00",-48.1039033333333,137.26011,1,7,1.6,35.1,"M",NA,"",64,13.9921917155917,1
"378","2017-01-16T17:00:00+00:00",-48.0098033333333,137.577555,1,8,1.1,36.7,"M",NA,"",64,14.7562621108768,1
"379","2017-01-16T18:00:00+00:00",-47.9218516666667,137.89645,1,13,0.9,34.7,"M",NA,"",64,13.4899739715714,1
"380","2017-01-16T19:00:00+00:00",-47.829045,138.211626666667,1,13,0.9,34.7,"M",NA,"",64,14.8637011017869,1
"381","2017-01-16T20:00:00+00:00",-47.7432533333333,138.526961666667,1,16,0.7,35.1,"M",NA,"",64,14.007316985449,1
"382","2017-01-16T21:00:00+00:00",-47.6535333333333,138.843355,1,13,0.8,35.2,"M",NA,"",64,14.6241235389797,1
"383","2017-01-16T22:00:00+00:00",-47.56208,139.158166666667,1,15,0.7,32.7,"M",NA,"",64,13.523966456754,1
"384","2017-01-16T23:00:00+00:00",-47.4966933333333,139.486541666667,1,16,0.7,33.2,"M",NA,"",64,13.6219902598251,1
"385","2017-01-17T00:00:00+00:00",-47.4300609588333,139.819698842333,5,8,0.128,-1.666,"M",-17.34,"M",63,13.9235381746071,1
"386","2017-01-17T01:00:00+00:00",-47.3582783333333,140.151206666667,1,11,0.9,34.1,"M",NA,"",64,13.7923072668861,1
"387","2017-01-17T02:00:00+00:00",-47.281105,140.478706666667,1,13,0.8,39.5,"M",NA,"",64,13.3117347012209,1
"388","2017-01-17T03:00:00+00:00",-47.20755,140.797318333333,1,12,1,36.9,"M",NA,"",64,13.5602569581804,1
"389","2017-01-17T04:00:00+00:00",-47.1333066666667,141.113828333333,1,14,0.7,34.4,"M",NA,"",64,14.0493425302852,1
"390","2017-01-17T05:00:00+00:00",-47.059815,141.431705,1,14,0.8,35.8,"M",NA,"",64,14.7514747409649,1
"391","2017-01-17T06:00:00+00:00",-46.9711733333333,141.74092,1,13,0.9,34,"M",NA,"",64,14.068198608858,1
"392","2017-01-17T07:00:00+00:00",-46.9088033333333,141.928165,1,16,0.7,33.4,"M",NA,"",64,1.04826035814904,1
"393","2017-01-17T08:00:00+00:00",-46.89918,141.935903333333,1,16,0.7,32.2,"M",NA,"",64,1.42612161783526,1
"394","2017-01-17T09:00:00+00:00",-46.8931116666667,141.95233,1,13,0.9,37.5,"M",NA,"",64,1.74529068154642,1
"395","2017-01-17T10:00:00+00:00",-46.890705,141.970595,1,13,0.8,38.9,"M",NA,"",64,1.52041629731171,1
"396","2017-01-17T11:00:00+00:00",-46.8514666666667,142.06334,1,13,0.9,37,"M",NA,"",64,12.2016359176188,1
"397","2017-01-17T12:00:00+00:00",-46.727685,142.307231666667,1,15,0.8,33.6,"M",NA,"",64,12.8923758481545,1
"398","2017-01-17T13:00:00+00:00",-46.6009983333333,142.549463333333,1,16,0.7,33.8,"M",NA,"",64,12.4962571980672,1
"399","2017-01-17T14:00:00+00:00",-46.4781366666667,142.79944,1,8,1.6,35.3,"M",NA,"",64,13.006390496601,1
"400","2017-01-17T15:00:00+00:00",-46.3793566666667,143.068953333333,1,7,1.6,33,"M",NA,"",64,12.5815409633661,1
"401","2017-01-17T16:00:00+00:00",-46.304885,143.353068333333,1,7,1.5,32.1,"M",NA,"",64,12.4768100053241,1
"402","2017-01-17T17:00:00+00:00",-46.2524216666667,143.643206666667,1,7,1,38.4,"M",NA,"",64,13.2465430143643,1
"403","2017-01-17T18:00:00+00:00",-46.0543383333333,143.7221,1,4,68,39.7,"M",NA,"",64,9.22546803663562,1
"404","2017-01-17T19:00:00+00:00",-45.84454,143.759495,1,12,1,35.2,"M",NA,"",64,13.3727677295922,1
"405","2017-01-17T20:00:00+00:00",-45.6857916666667,143.985001666667,1,14,0.8,35.6,"M",NA,"",64,14.7384145170945,1
"406","2017-01-17T21:00:00+00:00",-45.5384916666667,144.240295,1,16,0.7,35.2,"M",NA,"",64,13.2245585115373,1
"407","2017-01-17T22:00:00+00:00",-45.4049516666667,144.49596,1,16,0.7,31.4,"M",NA,"",64,14.090452687855,1
"408","2017-01-17T23:00:00+00:00",-45.28019,144.759751666667,1,15,0.8,34.4,"M",NA,"",64,14.1128885227751,1
"409","2017-01-18T00:00:00+00:00",-45.1620145638333,145.035706941167,5,8,0.128,-1.567,"M",-12.42,"M",63,14.179637715571,1
"410","2017-01-18T01:00:00+00:00",-45.0405333333333,145.302223333333,1,12,0.9,32.2,"M",NA,"",64,13.6672578219769,1
"411","2017-01-18T02:00:00+00:00",-44.9253266666667,145.56478,1,12,0.9,29.2,"M",NA,"",64,12.5616254046903,1
"412","2017-01-18T03:00:00+00:00",-44.8204416666667,145.828195,1,13,0.8,29.9,"M",NA,"",64,13.2460820460387,1
"413","2017-01-18T04:00:00+00:00",-44.71692,146.09889,1,15,0.7,32.7,"M",NA,"",64,13.1799840465765,1
"414","2017-01-18T05:00:00+00:00",-44.5871516666667,146.341406666667,1,17,0.6,33.9,"M",NA,"",64,13.0851132836112,1
"415","2017-01-18T06:00:00+00:00",-44.4892683333333,146.539115,1,13,0.9,33.5,"M",NA,"",64,8.35627875233409,1
"416","2017-01-18T07:00:00+00:00",-44.424885,146.696061666667,1,16,0.7,32.6,"M",NA,"",64,7.33676781839093,1
"417","2017-01-18T08:00:00+00:00",-44.3592516666667,146.847251666667,1,15,0.7,31.8,"M",NA,"",64,7.82989156731767,1
"418","2017-01-18T09:00:00+00:00",-44.2898783333333,147.000545,1,13,0.9,33.5,"M",NA,"",64,9.01301893651872,1
"419","2017-01-18T10:00:00+00:00",-44.22075,147.154025,1,15,0.7,35.4,"M",NA,"",64,8.39599519749722,1
"420","2017-01-18T11:00:00+00:00",-44.1361883333333,147.293426666667,1,12,1.1,35.6,"M",NA,"",64,8.70988079162435,1
"421","2017-01-18T12:00:00+00:00",-44.0444666666667,147.421276666667,1,15,0.7,33,"M",NA,"",64,8.04173239528718,1
"422","2017-01-18T13:00:00+00:00",-43.952155,147.554486666667,1,17,0.7,34.5,"M",NA,"",64,8.54064871196465,1
"423","2017-01-18T14:00:00+00:00",-43.8638216666667,147.68887,1,9,1.5,31.9,"M",NA,"",64,7.31795424983654,1
"424","2017-01-18T15:00:00+00:00",-43.7783616666667,147.823571666667,1,7,1.5,35.3,"M",NA,"",64,7.76426307332526,1
"425","2017-01-18T16:00:00+00:00",-43.64902,147.877508333333,1,7,1.3,33.8,"M",NA,"",64,12.579395739553,1
"426","2017-01-18T17:00:00+00:00",-43.4202733333333,147.852168333333,1,7,1.2,33.9,"M",NA,"",64,12.8617270247531,1
"427","2017-01-18T18:00:00+00:00",-43.35074,147.720198333333,1,4,24.2,35.9,"M",NA,"",64,11.1590556349887,1
"428","2017-01-18T19:00:00+00:00",-43.400885,147.460016666667,1,14,0.7,35.1,"M",NA,"",64,13.4211779003637,1
"429","2017-01-18T20:00:00+00:00",-43.1713583333333,147.498111666667,1,15,0.7,35.3,"M",NA,"",64,13.8993772811394,1
"430","2017-01-18T21:00:00+00:00",-42.977025,147.372098333333,1,14,0.8,34.7,"M",NA,"",64,11.2789350808507,1
"431","2017-01-18T22:00:00+00:00",-42.8800383333333,147.341691666667,1,16,0.7,36.4,"M",NA,"",64,0.87002157442686,1
"432","2017-01-18T23:00:00+00:00",-42.8801183333333,147.341223333333,1,14,0.8,38,"M",NA,"",64,0,1
"433","2017-01-19T01:00:00+00:00",-42.8801116666667,147.341246666667,1,11,1,34.3,"M",NA,"",64,0.446608716396436,1
"434","2017-01-19T02:00:00+00:00",-42.8801166666667,147.34124,1,13,0.8,37.3,"M",NA,"",64,0,1
"435","2017-01-19T03:00:00+00:00",-42.8801083333333,147.34124,1,13,0.8,38.7,"M",NA,"",64,0,1
"436","2017-01-19T04:00:00+00:00",-42.8801116666667,147.341233333333,1,15,0.7,36.6,"M",NA,"",64,0,1
"437","2017-01-19T05:00:00+00:00",-42.8801116666667,147.341241666667,1,16,0.7,35.6,"M",NA,"",64,0.263978260207967,1
"438","2017-01-19T06:00:00+00:00",-42.8801083333333,147.34124,1,13,0.9,33.3,"M",NA,"",64,0,1
"439","2017-01-19T07:00:00+00:00",-42.8801,147.341225,1,15,0.8,38.6,"M",NA,"",64,0,1
"440","2017-01-19T08:00:00+00:00",-42.8801,147.341236666667,1,16,0.7,33.5,"M",NA,"",64,0.263978472181085,1
"441","2017-01-19T09:00:00+00:00",-42.8801216666667,147.34123,1,13,0.9,38.9,"M",NA,"",64,0,1
"442","2017-01-19T10:00:00+00:00",-42.8801233333333,147.341238333333,1,14,0.8,36.2,"M",NA,"",64,0,1
"443","2017-01-19T11:00:00+00:00",-42.880135,147.341225,1,6,1.6,36.4,"M",NA,"",64,0.263978322437727,1
"444","2017-01-19T12:00:00+00:00",-42.8800933333333,147.341245,1,15,0.8,34.4,"M",NA,"",64,0,1
"445","2017-01-19T13:00:00+00:00",-42.8801183333333,147.341243333333,1,17,0.7,34.3,"M",NA,"",64,0,1
"446","2017-01-19T14:00:00+00:00",-42.8801283333333,147.341231666667,1,15,0.8,37.2,"M",NA,"",64,0,1
"447","2017-01-19T15:00:00+00:00",-42.8801183333333,147.34124,1,14,0.8,37.4,"M",NA,"",64,0,1
"448","2017-01-19T16:00:00+00:00",-42.8801266666667,147.341235,1,14,0.8,38,"M",NA,"",64,0,1
"449","2017-01-19T17:00:00+00:00",-42.8801133333333,147.341238333333,1,13,0.8,34.8,"M",NA,"",64,0,1
"450","2017-01-19T18:00:00+00:00",-42.8801016666667,147.34123,1,12,0.9,36.2,"M",NA,"",64,0,1
"451","2017-01-19T19:00:00+00:00",-42.8801066666667,147.341238333333,1,14,0.8,36.2,"M",NA,"",64,0.36024272664134,1
"452","2017-01-19T20:00:00+00:00",-42.8801133333333,147.34124,1,15,0.7,37.6,"M",NA,"",64,0,1
"453","2017-01-19T21:00:00+00:00",-42.88013,147.34124,1,14,0.8,36.9,"M",NA,"",64,0,1
"454","2017-01-19T22:00:00+00:00",-42.8801183333333,147.341225,1,16,0.7,37.6,"M",NA,"",64,0,1
"455","2017-01-19T23:00:00+00:00",-42.8801116666667,147.341231666667,1,14,0.8,34.9,"M",NA,"",64,0,1
"456","2017-01-20T01:00:00+00:00",-42.8801116666667,147.34123,1,11,1,40.4,"M",NA,"",64,0,1
"457","2017-01-20T02:00:00+00:00",-42.8801133333333,147.341238333333,1,13,0.8,38.7,"M",NA,"",64,0,1
"458","2017-01-20T03:00:00+00:00",-42.8801116666667,147.341235,1,14,0.8,37.3,"M",NA,"",64,0,1
"459","2017-01-20T04:00:00+00:00",-42.8800733333333,147.341221666667,1,15,0.7,32.8,"M",NA,"",64,0,1
"460","2017-01-20T05:00:00+00:00",-42.8801033333333,147.341221666667,1,16,0.7,35.5,"M",NA,"",64,0.263978457919817,1
"461","2017-01-20T06:00:00+00:00",-42.88011,147.341241666667,1,13,0.9,35.3,"M",NA,"",64,0,1
"462","2017-01-20T07:00:00+00:00",-42.8801033333333,147.341228333333,1,15,0.8,36.5,"M",NA,"",64,0.263978457919817,1
"463","2017-01-20T08:00:00+00:00",-42.8801033333333,147.341233333333,1,16,0.7,35.1,"M",NA,"",64,0,1
"464","2017-01-20T09:00:00+00:00",-42.88011,147.341228333333,1,11,1.2,37.2,"M",NA,"",64,0,1
"465","2017-01-20T10:00:00+00:00",-42.8801066666667,147.34124,1,13,0.8,37.6,"M",NA,"",64,0.36024272664134,1
"466","2017-01-20T11:00:00+00:00",-42.8801166666667,147.341243333333,1,14,0.8,37.9,"M",NA,"",64,0,1
"467","2017-01-20T12:00:00+00:00",-42.8801183333333,147.341253333333,1,15,0.8,35.4,"M",NA,"",64,0,1
"468","2017-01-20T13:00:00+00:00",-42.8801166666667,147.341241666667,1,15,0.7,33.8,"M",NA,"",64,0,1
"469","2017-01-20T14:00:00+00:00",-42.8801216666667,147.341233333333,1,15,0.9,36.1,"M",NA,"",64,0,1
"470","2017-01-20T15:00:00+00:00",-42.880125,147.341223333333,1,14,0.9,34.4,"M",NA,"",64,0,1
"471","2017-01-20T16:00:00+00:00",-42.880115,147.341233333333,1,14,0.8,35.7,"M",NA,"",64,0,1
"472","2017-01-20T17:00:00+00:00",-42.88013,147.34122,1,7,1.2,38.7,"M",NA,"",64,0,1
"473","2017-01-20T18:00:00+00:00",-42.8801316666667,147.34125,1,5,1.8,35.9,"M",NA,"",64,0,1
"474","2017-01-20T19:00:00+00:00",-42.8801216666667,147.341241666667,1,14,0.8,37.9,"M",NA,"",64,0,1
